MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Address,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
1-01525-0009,"215 79 STREET
New York, NY
(40.62910832944057, -74.03119196988955)",UPPER EAST SIDE (79-96),D4-ELEVATOR,86,1947,94418,3021376,32,14100000,149,1-01431-0016,"231 76 STREET
New York, NY
(40.63122145913158, -74.02989700010902)",UPPER EAST SIDE (59-79),D3-ELEVATOR,90,1938,82065,1892995,23.07,7840000,96,0.15,1-01490-0122,"555 78 STREET
New York, NY
(40.626474707902744, -74.02224498652554)",UPPER EAST SIDE (59-79),D3-ELEVATOR,87,1940,75854,2827503,37.3,13200000,174,0.45
1-01525-0013,"225 79 STREET
New York, NY
(40.629047608813046, -74.03093776644653)",UPPER EAST SIDE (79-96),D4-ELEVATOR,80,1930,59488,2022592,34,9420000,158,1-01518-0009,"115 89 STREET
New York, NY
(40.62252319648216, -74.03671624747463)",UPPER EAST SIDE (79-96),D3-ELEVATOR,45,1924,52848,1801660,34.1,8390000,159,0.55,1-01439-0042,"320 65 STREET
New York, NY
(40.6390127777957, -74.02309166656225)",UPPER EAST SIDE (59-79),D3-ELEVATOR,71,1930,58325,2414899,41.4,11900000,204,0.75
1-01525-0015,"229 79 STREET
New York, NY
(40.62902351873653, -74.03083595178352)",UPPER EAST SIDE (79-96),D4-ELEVATOR,96,1930,106905,3249912,30.4,15100000,141,1-01494-0015,"1094 MADISON AVENUE
New York, NY
(40.77860881745033, -73.96044800265935)",UPPER EAST SIDE (79-96),D6-ELEVATOR,112,1911,106947,5988708,56,29400000,275,0.45,1-01532-0016,"241 86 STREET
New York, NY
(40.62386249593064, -74.03262261793309)",UPPER EAST SIDE (79-96),D6-ELEVATOR,111,1989,104440,4068244,39,20000000,191,0.35
1-01525-0019,"237 79 STREET
New York, NY
(40.62897533857223, -74.0306323224099)",UPPER EAST SIDE (79-96),D4-ELEVATOR,17,1970,10000,340000,34,1580000,158,1-01562-0016,"427 82 STREET
New York, NY
(40.625387382703444, -74.02643191691614)",UPPER EAST SIDE (79-96),D1-ELEVATOR,17,1900,10000,345105,34.5,1610000,161,0.3,1-01528-0018,"235 82 STREET
New York, NY
(40.626687718454924, -74.0310582275146)",UPPER EAST SIDE (79-96),D3-ELEVATOR,24,1910,11500,561121,48.8,2750000,239,0.15
1-01525-0021,"1523 2 AVENUE
New York, NY
(40.77385140391539, -73.95467435523125)",UPPER EAST SIDE (79-96),D4-ELEVATOR,210,1957,281825,9018400,32,42000000,149,1-01559-0019,"1493 YORK AVENUE
New York, NY
(40.771720010705906, -73.95019573152535)",UPPER EAST SIDE (79-96),D6-ELEVATOR,250,1956,277073,10263132,37,47800000,173,0.3,1-01570-0021,"1731 YORK AVENUE
New York, NY
(40.77868975643298, -73.94511456205976)",UPPER EAST SIDE (79-96),D7-ELEVATOR,267,1986,279945,11802904,42.2,57900000,207,0.65
1-01525-0036,"222 80 STREET
New York, NY
(40.628301095375136, -74.03131772283196)",UPPER EAST SIDE (79-96),D4-ELEVATOR,95,1962,94404,3020928,32,14100000,149,1-01431-0016,"231 76 STREET
New York, NY
(40.63122145913158, -74.02989700010902)",UPPER EAST SIDE (59-79),D3-ELEVATOR,90,1938,82065,1892995,23.07,7840000,96,0.15,1-01490-0122,"555 78 STREET
New York, NY
(40.626474707902744, -74.02224498652554)",UPPER EAST SIDE (59-79),D3-ELEVATOR,87,1940,75854,2827503,37.3,13200000,174,0.45
1-01527-0035,"222 82 STREET
New York, NY
(40.62676484509475, -74.03162934177259)",UPPER EAST SIDE (79-96),D4-ELEVATOR,48,1950,44310,1550850,35,7220000,163,1-01472-0034,"440 78 STREET
New York, NY
(40.62806341035875, -74.02496712881414)",UPPER EAST SIDE (59-79),D1-ELEVATOR,47,1936,44856,1416783,31.6,6600000,147,0.35,1-01438-0014,"329 63 STREET
New York, NY
(40.639669006317696, -74.02099756611338)",UPPER EAST SIDE (59-79),D1-ELEVATOR,92,1920,47008,2646246,56,13000000,277,0.9
1-01527-0039,"220 82 STREET
New York, NY
(40.62678533333602, -74.03171632015531)",UPPER EAST SIDE (79-96),C6-WALK-UP,21,1910,10035,411435,41,2020000,201,1-01440-0022,"347 65 STREET
New York, NY
(40.638723131174444, -74.02249713678717)",UPPER EAST SIDE (59-79),C7-WALK-UP,21,1910,10060,385590,38.3,1890000,188,0.8,1-01526-0039,"218 81 STREET
New York, NY
(40.627595051809756, -74.03176676204275)",UPPER EAST SIDE (79-96),C7-WALK-UP,19,1930,9970,454661,45.6,2230000,224,0.05
1-01527-0040,"218 82 STREET
New York, NY
(40.62680582157728, -74.03180329853804)",UPPER EAST SIDE (79-96),C6-WALK-UP,21,1920,10480,419200,40,2060000,197,1-01527-0013,"227 81 STREET
New York, NY
(40.62758918828351, -74.03149582476922)",UPPER EAST SIDE (79-96),C7-WALK-UP,15,1910,10110,435714,43.1,2140000,212,0,,,,,,,,,,,,
1-01527-0041,"214 82 STREET
New York, NY
(40.62684679804104, -74.03197725522385)",UPPER EAST SIDE (79-96),C6-WALK-UP,37,1910,19148,746772,39,3670000,192,1-01440-0041,"326 66 STREET
New York, NY
(40.63723985333268, -74.0216386163893)",UPPER EAST SIDE (59-79),C7-WALK-UP,37,1920,17878,548862,30.7,2560000,143,0.8,1-01441-0023,"1225 1 AVENUE
New York, NY
(40.76411174633802, -73.95868533148195)",UPPER EAST SIDE (59-79),C7-WALK-UP,30,1910,18828,775920,41.2,3810000,202,0.75
1-01527-0043,"208 82 STREET
New York, NY
(40.62690826274608, -74.03223819029239)",UPPER EAST SIDE (79-96),C6-WALK-UP,37,1920,19148,746772,39,3670000,192,1-01440-0041,"326 66 STREET
New York, NY
(40.63723985333268, -74.0216386163893)",UPPER EAST SIDE (59-79),C7-WALK-UP,37,1920,17878,548862,30.7,2560000,143,0.8,1-01441-0023,"1225 1 AVENUE
New York, NY
(40.76411174633802, -73.95868533148195)",UPPER EAST SIDE (59-79),C7-WALK-UP,30,1910,18828,775920,41.2,3810000,202,0.75
1-01529-0001,"1471 3 AVENUE
New York, NY
(40.77703500389907, -73.9552769009909)",UPPER EAST SIDE (79-96),D4-ELEVATOR,120,1964,96699,3287766,34,15300000,158,1-01415-0021,"1143 2 AVENUE
New York, NY
(40.761566664995144, -73.96364059586335)",UPPER EAST SIDE (59-79),D7-ELEVATOR,108,1940,103304,2969207,28.7,12300000,119,1.15,1-01532-0016,"241 86 STREET
New York, NY
(40.62386249593064, -74.03262261793309)",UPPER EAST SIDE (79-96),D6-ELEVATOR,111,1989,104440,4068244,39,20000000,191,0.15
1-01529-0031,"238 84 STREET
New York, NY
(40.78684931078172, -73.9771644867479)",UPPER EAST SIDE (79-96),D4-ELEVATOR,22,1962,10190,397410,39,1950000,191,1-01526-0034,"228 81 STREET
New York, NY
(40.6275335211921, -74.03150305939565)",UPPER EAST SIDE (79-96),D1-ELEVATOR,28,1930,10060,406197,40.4,1990000,198,0.15,,,,,,,,,,,,
1-01529-0039,"208 84 STREET
New York, NY
(40.78647418109169, -73.97627157241531)",UPPER EAST SIDE (79-96),C6-WALK-UP,80,1910,36160,1265600,35,5900000,163,1-01468-0009,"415 73 STREET
New York, NY
(40.631988600785526, -74.02409575459593)",UPPER EAST SIDE (59-79),C4-WALK-UP,96,1920,42342,1522202,36,7090000,167,0.6,1-01444-0036,"326 70 STREET
New York, NY
(40.63454267319325, -74.02573887011316)",UPPER EAST SIDE (59-79),C4-WALK-UP,64,1920,28160,972222,34.5,4530000,161,0.7
1-01529-0045,"200 84 STREET
New York, NY
(40.78637414650844, -73.97603346192844)",UPPER EAST SIDE (79-96),D4-ELEVATOR,129,1961,130234,4558190,35,21200000,163,1-01516-0052,"16O 88 STREET
New York, NY
(40.6240599540123, -74.0401992893586)",UPPER EAST SIDE (79-96),D6-ELEVATOR,154,1963,128132,3830555,29.9,17800000,139,0.25,,,,,,,,,,,,
1-01532-0015,"231 86 STREET
New York, NY
(40.62393074330868, -74.03291166521012)",UPPER EAST SIDE (79-96),D4-ELEVATOR,58,1983,57745,1818967,31.5,8470000,147,1-01509-0020,"151 80 STREET
New York, NY
(40.62892422246983, -74.033804332886)",UPPER EAST SIDE (79-96),D6-ELEVATOR,52,1922,57666,3786579,66,18600000,323,0.35,1-01448-0001,"1404 2 AVENUE
New York, NY
(40.76960660393706, -73.95775003657144)",UPPER EAST SIDE (59-79),D6-ELEVATOR,66,1966,56980,1633157,28.7,6760000,119,0.7
1-01532-0022,"1659 2 AVENUE
New York, NY
(40.77825808185895, -73.95145478236634)",UPPER EAST SIDE (79-96),D4-ELEVATOR,261,1970,363388,12536886,34.5,58400000,161,1-01453-0027,"350 79 STREET
New York, NY
(40.6282370106941, -74.02775118852496)",UPPER EAST SIDE (59-79),D8-ELEVATOR,240,1989,364690,23139484,63,114000000,313,0.45,1-01465-0001,"1306 1 AVENUE
New York, NY
(40.76688165818831, -73.95666185691601)",UPPER EAST SIDE (59-79),D7-ELEVATOR,429,1979,357785,15654870,43.8,76800000,215,0.85
1-01532-0031,"240 87 STREET
New York, NY
(40.62300805528133, -74.03265310269036)",UPPER EAST SIDE (79-96),D4-ELEVATOR,49,1915,32145,1125075,35,5240000,163,1-01412-0012,"117 77 STREET
New York, NY
(40.63119988792541, -74.03323861821623)",UPPER EAST SIDE (59-79),D3-ELEVATOR,40,1929,29500,1405566,47.6,6900000,234,0.5,1-01509-0064,"108 81 STREET
New York, NY
(40.628474254294446, -74.03545348854057)",UPPER EAST SIDE (79-96),D3-ELEVATOR,20,1922,32383,1125344,34.8,5240000,162,0.35
1-01532-0039,"220 87 STREET
New York, NY
(40.62316552904114, -74.03331001568122)",UPPER EAST SIDE (79-96),D4-ELEVATOR,44,1960,22600,836200,37,3900000,173,1-01429-0037,"222 75 STREET
New York, NY
(40.63192020893963, -74.02984089760325)",UPPER EAST SIDE (59-79),D3-ELEVATOR,41,1930,23490,760171,32.4,3540000,151,0.6,1-01512-0030,"16S 83 STREET
New York, NY
(40.62782952412489, -74.03926015161112)",UPPER EAST SIDE (79-96),D1-ELEVATOR,40,1929,22990,963233,41.9,4730000,206,0.2
1-01533-0013,"227 87 STREET
New York, NY
(40.62318990761006, -74.03316654925237)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10975,449975,41,2210000,201,1-01456-0005,"405 61 STREET
New York, NY
(40.640152195586055, -74.01879496223789)",UPPER EAST SIDE (59-79),C4-WALK-UP,17,1920,10925,439468,40.2,2160000,198,1.35,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01533-0022,"1681 2 AVENUE
New York, NY
(40.77877069541563, -73.95108606033432)",UPPER EAST SIDE (79-96),D4-ELEVATOR,119,1966,169507,5847991,34.5,27200000,160,1-01421-0005,"205 66 STREET
New York, NY
(40.77489595992063, -73.98451809793887)",UPPER EAST SIDE (59-79),D7-ELEVATOR,257,1880,170424,5105568,30,23800000,140,1.05,1-01553-0022,"339 90 STREET
New York, NY
(40.62057923969268, -74.03103871659413)",UPPER EAST SIDE (79-96),C1-WALK-UP,24,1920,8325,331858,39.9,1630000,196,0.2
1-01533-0032,"230 88 STREET
New York, NY
(40.622597083182455, -74.03406794991824)",UPPER EAST SIDE (79-96),D4-ELEVATOR,108,1967,130500,3784500,29,8020000,61,1-01559-0033,"420 80 STREET
New York, NY
(40.626892037351936, -74.02601348075125)",UPPER EAST SIDE (79-96),D6-ELEVATOR,157,1961,137238,4638843,33.8,21600000,157,0.5,1-01438-0049,"1218 2 AVENUE
New York, NY
(40.76359913278134, -73.962156714515)",UPPER EAST SIDE (59-79),D9-ELEVATOR,105,1996,142209,9297636,65,45600000,321,1.2
1-01533-0040,"214 88 STREET
New York, NY
(40.62262807981566, -74.03420039007828)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1930,10090,413690,41,2030000,201,1-01440-0021,"345 65 STREET
New York, NY
(40.638748708811434, -74.0225394049161)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10060,420015,41.8,2060000,205,1.1,1-01527-0033,"234 82 STREET
New York, NY
(40.626641915703445, -74.03110747171515)",UPPER EAST SIDE (79-96),C4-WALK-UP,20,1910,10025,409543,40.9,2010000,200,0.3
1-01533-0041,"212 88 STREET
New York, NY
(40.622631954394144, -74.03421694509544)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1930,10090,413690,41,2030000,201,1-01440-0021,"345 65 STREET
New York, NY
(40.638748708811434, -74.0225394049161)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10060,420015,41.8,2060000,205,1.1,1-01527-0033,"234 82 STREET
New York, NY
(40.626641915703445, -74.03110747171515)",UPPER EAST SIDE (79-96),C4-WALK-UP,20,1910,10025,409543,40.9,2010000,200,0.3
1-01533-0042,"210 88 STREET
New York, NY
(40.622635828972626, -74.0342335001126)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1930,10090,403600,40,1980000,196,1-01440-0021,"345 65 STREET
New York, NY
(40.638748708811434, -74.0225394049161)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10060,420015,41.8,2060000,205,1.1,1-01527-0033,"234 82 STREET
New York, NY
(40.626641915703445, -74.03110747171515)",UPPER EAST SIDE (79-96),C4-WALK-UP,20,1910,10025,409543,40.9,2010000,200,0.3
1-01533-0122,"235 87 STREET
New York, NY
(40.623125096471625, -74.03289885107186)",UPPER EAST SIDE (79-96),D4-ELEVATOR,139,1962,148031,5329116,36,24800000,168,1-01426-0024,"1355 2 AVENUE
New York, NY
(40.768401512417825, -73.95864036538046)",UPPER EAST SIDE (59-79),C7-WALK-UP,17,1900,7590,432630,57,2120000,279,0.8,1-01558-0040,"306 96 STREET
New York, NY
(40.616400619211205, -74.03375645368573)",UPPER EAST SIDE (79-96),D3-ELEVATOR,159,1962,149485,3651360,24.43,15100000,101,0.4
1-01534-0006,"205 88 STREET
New York, NY
(40.622700151434884, -74.03426320655949)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10465,418600,40,2050000,196,1-01467-0038,"416 73 STREET
New York, NY
(40.63191960489097, -74.02408585439613)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10145,390724,38.5,1920000,189,0.85,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01534-0007,"207 88 STREET
New York, NY
(40.62269643183897, -74.0342473137406)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10465,418600,40,2050000,196,1-01467-0038,"416 73 STREET
New York, NY
(40.63191960489097, -74.02408585439613)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10145,390724,38.5,1920000,189,0.85,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01534-0008,"209 88 STREET
New York, NY
(40.62269271224306, -74.03423142092169)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10465,418600,40,2050000,196,1-01467-0038,"416 73 STREET
New York, NY
(40.63191960489097, -74.02408585439613)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10145,390724,38.5,1920000,189,0.85,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01534-0009,"211 88 STREET
New York, NY
(40.62268899264714, -74.03421552810279)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10465,418600,40,2050000,196,1-01467-0038,"416 73 STREET
New York, NY
(40.63191960489097, -74.02408585439613)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1910,10145,390724,38.5,1920000,189,0.85,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01534-0010,"213 88 STREET
New York, NY
(40.62268527305123, -74.03419963528388)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10715,439315,41,2160000,202,1-01456-0005,"405 61 STREET
New York, NY
(40.640152195586055, -74.01879496223789)",UPPER EAST SIDE (59-79),C4-WALK-UP,17,1920,10925,439468,40.2,2160000,198,1.4,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01534-0011,"215 88 STREET
New York, NY
(40.622681553455315, -74.03418374246499)",UPPER EAST SIDE (79-96),C6-WALK-UP,20,1920,10715,439315,41,2160000,202,1-01456-0005,"405 61 STREET
New York, NY
(40.640152195586055, -74.01879496223789)",UPPER EAST SIDE (59-79),C4-WALK-UP,17,1920,10925,439468,40.2,2160000,198,1.4,1-01472-0011,"425 77 STREET
New York, NY
(40.629063628651714, -74.02498790267533)",UPPER EAST SIDE (59-79),C4-WALK-UP,20,1940,10386,439849,42.4,2160000,208,0.6
1-01534-0129,"252 89 STREET
New York, NY
(40.62182977054926, -74.03396096377534)",UPPER EAST SIDE (79-96),C6-WALK-UP,18,1920,9250,434750,47,2130000,230,1-01382-0047,"36 68 STREET
New York, NY
(40.63934449208151, -74.03443187428854)",UPPER EAST SIDE (59-79),C5-WALK-UP,13,1910,9186,455608,49.6,2240000,244,1.1,1-01412-0028,"167 77 STREET
New York, NY
(40.630893659594896, -74.03194900876792)",UPPER EAST SIDE (59-79),C1-WALK-UP,22,1910,8615,387826,45,1900000,221,0.6
1-01535-0003,"1589 3 AVENUE
New York, NY
(40.7811179259121, -73.95229115185361)",UPPER EAST SIDE (79-96),D4-ELEVATOR,217,1980,192445,7255176,37.7,33800000,176,1-01527-0028,"1571 2 AVENUE
New York, NY
(40.77511944797669, -73.95374805354106)",UPPER EAST SIDE (79-96),D6-ELEVATOR,182,1963,189612,4814679,25.4,19900000,105,0.4,1-01527-0045,"200 82 STREET
New York, NY
(40.62700321548298, -74.03264692241814)",UPPER EAST SIDE (79-96),D6-ELEVATOR,246,1980,205261,9538478,46.5,46800000,228,0.4
