DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M020,3,2007,All Students,105,657,7,6.7,38,36.2,59,56.2,1,1,60,57.1
01M020,3,2008,All Students,81,663,4,4.9,21,25.9,52,64.2,4,4.9,56,69.1
01M020,3,2009,All Students,98,660,3,3.1,27,27.6,67,68.4,1,1,68,69.4
01M020,3,2010,All Students,88,657,19,21.6,40,45.5,21,23.9,8,9.1,29,33
01M020,3,2011,All Students,80,657,8,10,37,46.3,34,42.5,1,1.3,35,43.8
01M020,3,2012,All Students,84,654,10,11.9,48,57.1,26,31,0,0,26,31
01M020,4,2006,All Students,74,666,1,1.4,23,31.1,47,63.5,3,4.1,50,67.6
01M020,4,2007,All Students,102,657,2,2,40,39.2,58,56.9,2,2,60,58.8
01M020,4,2008,All Students,95,663,2,2.1,24,25.3,66,69.5,3,3.2,69,72.6
01M020,4,2009,All Students,77,666,3,3.9,10,13,61,79.2,3,3.9,64,83.1
01M020,4,2010,All Students,91,667,8,8.8,45,49.5,37,40.7,1,1.1,38,41.8
01M020,4,2011,All Students,94,657,14,14.9,49,52.1,31,33,0,0,31,33
01M020,4,2012,All Students,81,660,7,8.6,46,56.8,28,34.6,0,0,28,34.6
01M020,5,2006,All Students,82,657,3,3.7,33,40.2,40,48.8,6,7.3,46,56.1
01M020,5,2007,All Students,90,662,4,4.4,29,32.2,53,58.9,4,4.4,57,63.3
01M020,5,2008,All Students,96,666,0,0,16,16.7,77,80.2,3,3.1,80,83.3
01M020,5,2009,All Students,82,670,0,0,14,17.1,62,75.6,6,7.3,68,82.9
01M020,5,2010,All Students,73,679,3,4.1,33,45.2,27,37,10,13.7,37,50.7
01M020,5,2011,All Students,80,666,7,8.8,34,42.5,37,46.3,2,2.5,39,48.8
01M020,5,2012,All Students,83,659,14,16.9,46,55.4,23,27.7,0,0,23,27.7
01M020,6,2006,All Students,101,657,2,2,35,34.7,56,55.4,8,7.9,64,63.4
01M020,All Grades,2006,All Students,331,,11,3.3,109,32.9,190,57.4,21,6.3,211,63.7
01M020,All Grades,2007,All Students,297,,13,4.4,107,36,170,57.2,7,2.4,177,59.6
01M020,All Grades,2008,All Students,272,,6,2.2,61,22.4,195,71.7,10,3.7,205,75.4
01M020,All Grades,2009,All Students,257,,6,2.3,51,19.8,190,73.9,10,3.9,200,77.8
01M020,All Grades,2010,All Students,252,,30,11.9,118,46.8,85,33.7,19,7.5,104,41.3
01M020,All Grades,2011,All Students,254,660,29,11.4,120,47.2,102,40.2,3,1.2,105,41.3
01M020,All Grades,2012,All Students,248,658,31,12.5,140,56.5,77,31,0,0,77,31
01M034,3,2006,All Students,31,657,3,9.7,11,35.5,17,54.8,0,0,17,54.8
01M034,3,2007,All Students,44,645,5,11.4,25,56.8,14,31.8,0,0,14,31.8
01M034,3,2008,All Students,33,659,3,9.1,11,33.3,17,51.5,2,6.1,19,57.6
01M034,3,2009,All Students,36,664,2,5.6,9,25,23,63.9,2,5.6,25,69.4
01M034,3,2010,All Students,32,667,1,3.1,12,37.5,15,46.9,4,12.5,19,59.4
01M034,3,2011,All Students,27,672,0,0,3,11.1,22,81.5,2,7.4,24,88.9
01M034,3,2012,All Students,45,655,8,17.8,25,55.6,10,22.2,2,4.4,12,26.7
01M034,4,2006,All Students,37,629,13,35.1,14,37.8,9,24.3,1,2.7,10,27
01M034,4,2007,All Students,31,645,5,16.1,10,32.3,15,48.4,1,3.2,16,51.6
01M034,4,2008,All Students,44,642,2,4.5,27,61.4,15,34.1,0,0,15,34.1
01M034,4,2009,All Students,36,664,0,0,8,22.2,28,77.8,0,0,28,77.8
01M034,4,2010,All Students,39,658,5,12.8,20,51.3,14,35.9,0,0,14,35.9
01M034,4,2011,All Students,35,669,0,0,18,51.4,17,48.6,0,0,17,48.6
01M034,4,2012,All Students,30,671,3,10,8,26.7,19,63.3,0,0,19,63.3
01M034,5,2006,All Students,56,646,4,7.1,27,48.2,24,42.9,1,1.8,25,44.6
01M034,5,2007,All Students,34,632,6,17.6,19,55.9,8,23.5,1,2.9,9,26.5
01M034,5,2008,All Students,30,651,1,3.3,13,43.3,16,53.3,0,0,16,53.3
01M034,5,2009,All Students,44,666,0,0,8,18.2,32,72.7,4,9.1,36,81.8
01M034,5,2010,All Students,34,664,3,8.8,17,50,14,41.2,0,0,14,41.2
01M034,5,2011,All Students,37,663,2,5.4,19,51.4,16,43.2,0,0,16,43.2
