Neversink Date              ,Neversink Elevation,Neversink Storage,Rondout Date             ,Rondout Elevation,Rondout Storage,Schoharie Date             ,Schoharie Elevation,Schoharie Storage,Cannonsville Date             ,Cannonsville Elevation,Cannonsville Storage,Pepacton Date              ,Pepacton Elevation,Pepacton Storage,Ashokan East Date             ,Ashokan East Elevation,Ashokan East Storage,Ashokan West Date             ,Ashokan West Elevation,Ashokan West Storage
12/06/2007 04:00:00 PM +0000,1431.54,31425,12/06/2007 04:00:00 PM +0000,834.39,46289,12/06/2007 04:00:00 PM +0000,1122.18,16833,12/07/2007 04:00:00 PM +0000,1142.22,85102,12/06/2007 04:00:00 PM +0000,1263.25,114600,12/06/2007 04:00:00 PM +0000,576.9,64305,12/06/2007 04:00:00 PM +0000,585.49,42689
12/07/2007 04:00:00 PM +0000,1431.36,31343,12/07/2007 04:00:00 PM +0000,834.48,46349,12/07/2007 04:00:00 PM +0000,1121.52,16610,12/08/2007 04:00:00 PM +0000,1142.72,85825,12/07/2007 04:00:00 PM +0000,1263.22,114551,12/07/2007 04:00:00 PM +0000,577.08,64583,12/07/2007 04:00:00 PM +0000,585.41,42609
12/08/2007 04:00:00 PM +0000,1431.13,31237,12/08/2007 04:00:00 PM +0000,834.59,46421,12/08/2007 04:00:00 PM +0000,1120.8,16367,12/09/2007 04:00:00 PM +0000,1143.06,86317,12/08/2007 04:00:00 PM +0000,1263.14,114419,12/08/2007 04:00:00 PM +0000,577.25,64845,12/08/2007 04:00:00 PM +0000,585.32,42519
12/09/2007 04:00:00 PM +0000,1430.93,31146,12/09/2007 04:00:00 PM +0000,834.59,46421,12/09/2007 04:00:00 PM +0000,1120.07,16121,12/10/2007 04:00:00 PM +0000,1142.71,85811,12/09/2007 04:00:00 PM +0000,1263.07,114305,12/09/2007 04:00:00 PM +0000,577.43,65122,12/09/2007 04:00:00 PM +0000,585.24,42440
12/10/2007 04:00:00 PM +0000,1430.78,31077,12/10/2007 04:00:00 PM +0000,832.8,45248,12/10/2007 04:00:00 PM +0000,1119.32,15879,12/11/2007 04:00:00 PM +0000,1143.13,86418,12/10/2007 04:00:00 PM +0000,1263.28,114649,12/10/2007 04:00:00 PM +0000,577.58,65354,12/10/2007 04:00:00 PM +0000,585.16,42360
12/11/2007 04:00:00 PM +0000,1430.45,30926,12/11/2007 04:00:00 PM +0000,834.86,46598,12/11/2007 04:00:00 PM +0000,1118.82,15719,12/12/2007 04:00:00 PM +0000,1143.84,87444,12/11/2007 04:00:00 PM +0000,1263.61,115188,12/11/2007 04:00:00 PM +0000,577.74,65600,12/11/2007 04:00:00 PM +0000,585.14,42340
12/12/2007 04:00:00 PM +0000,1430.16,30793,12/12/2007 04:00:00 PM +0000,834.96,46664,12/12/2007 04:00:00 PM +0000,1118.89,15741,12/13/2007 04:00:00 PM +0000,1144.46,88340,12/12/2007 04:00:00 PM +0000,1264.09,115975,12/12/2007 04:00:00 PM +0000,577.88,65816,12/12/2007 04:00:00 PM +0000,585.18,42380
12/13/2007 04:00:00 PM +0000,1429.79,30625,12/13/2007 04:00:00 PM +0000,835.72,47167,12/13/2007 04:00:00 PM +0000,1118.58,15642,12/14/2007 04:00:00 PM +0000,1145.01,89135,12/13/2007 04:00:00 PM +0000,1264.28,116289,12/13/2007 04:00:00 PM +0000,578.12,66186,12/13/2007 04:00:00 PM +0000,585.31,42509
12/14/2007 04:00:00 PM +0000,1429.27,30390,12/14/2007 04:00:00 PM +0000,835.59,47082,12/14/2007 04:00:00 PM +0000,1118.17,15510,12/15/2007 04:00:00 PM +0000,1145.6,90033,12/14/2007 04:00:00 PM +0000,1264.64,116882,12/14/2007 04:00:00 PM +0000,578.26,66402,12/14/2007 04:00:00 PM +0000,585.31,42509
12/15/2007 04:00:00 PM +0000,1428.76,30159,12/15/2007 04:00:00 PM +0000,835.5,47022,12/15/2007 04:00:00 PM +0000,1117.63,15337,12/16/2007 04:00:00 PM +0000,1146.09,90778,12/15/2007 04:00:00 PM +0000,1265.01,117492,12/15/2007 04:00:00 PM +0000,578.44,66680,12/15/2007 04:00:00 PM +0000,585.41,42609
12/16/2007 04:00:00 PM +0000,1428.31,29957,12/16/2007 04:00:00 PM +0000,835.2,46823,12/16/2007 04:00:00 PM +0000,1117.05,15151,12/17/2007 04:00:00 PM +0000,1146.19,90930,12/16/2007 04:00:00 PM +0000,1265.39,118122,12/16/2007 04:00:00 PM +0000,578.61,66942,12/16/2007 04:00:00 PM +0000,585.49,42689
12/17/2007 04:00:00 PM +0000,1427.84,29747,12/17/2007 04:00:00 PM +0000,834.74,46520,12/17/2007 04:00:00 PM +0000,1116.41,14946,12/18/2007 04:00:00 PM +0000,1146.13,90839,12/17/2007 04:00:00 PM +0000,1265.63,118522,12/17/2007 04:00:00 PM +0000,578.73,67127,12/17/2007 04:00:00 PM +0000,585.48,42679
12/18/2007 04:00:00 PM +0000,1427.44,29569,12/18/2007 04:00:00 PM +0000,834.53,46382,12/18/2007 04:00:00 PM +0000,1115.75,14734,12/19/2007 04:00:00 PM +0000,1145.76,90276,12/18/2007 04:00:00 PM +0000,1265.88,118937,12/18/2007 04:00:00 PM +0000,578.85,67312,12/18/2007 04:00:00 PM +0000,585.48,42679
12/19/2007 04:00:00 PM +0000,1426.89,29325,12/19/2007 04:00:00 PM +0000,834.37,46276,12/19/2007 04:00:00 PM +0000,1115.18,14552,12/20/2007 04:00:00 PM +0000,1145.34,89637,12/19/2007 04:00:00 PM +0000,1266.11,119320,12/19/2007 04:00:00 PM +0000,578.96,67481,12/19/2007 04:00:00 PM +0000,585.47,42669
12/20/2007 04:00:00 PM +0000,1426.29,29060,12/20/2007 04:00:00 PM +0000,834.23,46185,12/20/2007 04:00:00 PM +0000,1114.41,14314,12/21/2007 04:00:00 PM +0000,1144.86,88918,12/20/2007 04:00:00 PM +0000,1266.32,119671,12/20/2007 04:00:00 PM +0000,579.61,68484,12/20/2007 04:00:00 PM +0000,584.55,41783
12/21/2007 04:00:00 PM +0000,1425.67,28788,12/21/2007 04:00:00 PM +0000,834.13,46119,12/21/2007 04:00:00 PM +0000,1112.75,13806,12/22/2007 04:00:00 PM +0000,1144.44,88311,12/21/2007 04:00:00 PM +0000,1266.54,120039,12/21/2007 04:00:00 PM +0000,580.25,69488,12/21/2007 04:00:00 PM +0000,583.68,40976
12/22/2007 04:00:00 PM +0000,1425.04,28513,12/22/2007 04:00:00 PM +0000,834,46033,12/22/2007 04:00:00 PM +0000,1110.95,13256,12/23/2007 04:00:00 PM +0000,1145.61,90048,12/22/2007 04:00:00 PM +0000,1266.74,120374,12/22/2007 04:00:00 PM +0000,580.79,70360,12/22/2007 04:00:00 PM +0000,583.03,40373
12/23/2007 04:00:00 PM +0000,1426.37,29095,12/23/2007 04:00:00 PM +0000,834.74,46520,12/23/2007 04:00:00 PM +0000,1119.31,15876,12/24/2007 04:00:00 PM +0000,1146.69,91690,12/23/2007 04:00:00 PM +0000,1268.29,122989,12/23/2007 04:00:00 PM +0000,581.47,71458,12/23/2007 04:00:00 PM +0000,585.45,42649
12/24/2007 04:00:00 PM +0000,1426.55,29175,12/24/2007 04:00:00 PM +0000,834.93,46645,12/24/2007 04:00:00 PM +0000,1123.55,17296,12/25/2007 04:00:00 PM +0000,1147.55,92999,12/24/2007 04:00:00 PM +0000,1269.16,124469,12/24/2007 04:00:00 PM +0000,581.78,71958,12/24/2007 04:00:00 PM +0000,586.34,43535
12/25/2007 04:00:00 PM +0000,1426.56,29180,12/25/2007 04:00:00 PM +0000,834.86,46598,12/25/2007 04:00:00 PM +0000,1125.53,17976,12/26/2007 04:00:00 PM +0000,1147.81,93395,12/25/2007 04:00:00 PM +0000,1270.18,126216,12/25/2007 04:00:00 PM +0000,582.3,72797,12/25/2007 04:00:00 PM +0000,586.73,43924
12/26/2007 04:00:00 PM +0000,1426.4,29108,12/26/2007 04:00:00 PM +0000,835.09,46751,12/26/2007 04:00:00 PM +0000,1125.4,17930,12/27/2007 04:00:00 PM +0000,1148.05,93760,12/26/2007 04:00:00 PM +0000,1270.73,127164,12/26/2007 04:00:00 PM +0000,582.71,73459,12/26/2007 04:00:00 PM +0000,586.64,43834
12/27/2007 04:00:00 PM +0000,1426.04,28950,12/27/2007 04:00:00 PM +0000,835.33,46910,12/27/2007 04:00:00 PM +0000,1125.27,17883,12/28/2007 04:00:00 PM +0000,1148.16,93927,12/27/2007 04:00:00 PM +0000,1271.23,128027,12/27/2007 04:00:00 PM +0000,583.11,74105,12/27/2007 04:00:00 PM +0000,586.57,43764
12/28/2007 04:00:00 PM +0000,1426.46,29134,12/28/2007 04:00:00 PM +0000,834.93,46645,12/28/2007 04:00:00 PM +0000,1125.03,17797,12/29/2007 04:00:00 PM +0000,1148.35,94216,12/28/2007 04:00:00 PM +0000,1271.7,128842,12/28/2007 04:00:00 PM +0000,583.48,74702,12/28/2007 04:00:00 PM +0000,586.61,43804
12/29/2007 04:00:00 PM +0000,1427.23,29475,12/29/2007 04:00:00 PM +0000,834.63,46448,12/29/2007 04:00:00 PM +0000,1125.28,17887,12/30/2007 04:00:00 PM +0000,1148.45,94368,12/29/2007 04:00:00 PM +0000,1272.17,129660,12/29/2007 04:00:00 PM +0000,583.83,75267,12/29/2007 04:00:00 PM +0000,586.84,44033
12/30/2007 04:00:00 PM +0000,1427.79,29724,12/30/2007 04:00:00 PM +0000,834.23,46185,12/30/2007 04:00:00 PM +0000,1125.12,17829,12/31/2007 04:00:00 PM +0000,1148.44,94353,12/30/2007 04:00:00 PM +0000,1272.63,130464,12/30/2007 04:00:00 PM +0000,584.21,75880,12/30/2007 04:00:00 PM +0000,586.92,44113
12/31/2007 04:00:00 PM +0000,1427.73,29697,12/31/2007 04:00:00 PM +0000,834.01,46040,12/31/2007 04:00:00 PM +0000,1124.99,17783,01/01/2008 04:00:00 PM +0000,1148.4,94292,12/31/2007 04:00:00 PM +0000,1272.88,130901,12/31/2007 04:00:00 PM +0000,584.4,76187,12/31/2007 04:00:00 PM +0000,586.88,44073
01/01/2008 04:00:00 PM +0000,1427.53,29608,01/01/2008 04:00:00 PM +0000,833.85,45935,01/01/2008 04:00:00 PM +0000,1124.88,17745,01/02/2008 04:00:00 PM +0000,1148.01,93699,01/01/2008 04:00:00 PM +0000,1273.05,131199,01/01/2008 04:00:00 PM +0000,584.68,76639,01/01/2008 04:00:00 PM +0000,586.8,43993
01/02/2008 04:00:00 PM +0000,1427.17,29449,01/02/2008 04:00:00 PM +0000,833.86,45941,01/02/2008 04:00:00 PM +0000,1124.43,17593,01/03/2008 04:00:00 PM +0000,1147.57,93029,01/02/2008 04:00:00 PM +0000,1273.11,131305,01/02/2008 04:00:00 PM +0000,584.84,76897,01/02/2008 04:00:00 PM +0000,586.64,43834
01/03/2008 04:00:00 PM +0000,1427.27,29493,01/03/2008 04:00:00 PM +0000,833.5,45706,01/03/2008 04:00:00 PM +0000,1123.98,17441,01/04/2008 04:00:00 PM +0000,1147.19,92451,01/03/2008 04:00:00 PM +0000,1273.13,131340,01/03/2008 04:00:00 PM +0000,585.16,77424,01/03/2008 04:00:00 PM +0000,585.97,43167
01/04/2008 04:00:00 PM +0000,1426.98,29364,01/04/2008 04:00:00 PM +0000,833.51,45713,01/04/2008 04:00:00 PM +0000,1123.77,17371,01/05/2008 04:00:00 PM +0000,1146.83,91903,01/04/2008 04:00:00 PM +0000,1273.18,131428,01/04/2008 04:00:00 PM +0000,585.16,77424,01/04/2008 04:00:00 PM +0000,585.89,43087
01/05/2008 04:00:00 PM +0000,1426.71,29245,01/05/2008 04:00:00 PM +0000,833.49,45699,01/05/2008 04:00:00 PM +0000,1123.68,17340,01/06/2008 04:00:00 PM +0000,1146.62,91584,01/05/2008 04:00:00 PM +0000,1273.21,131481,01/05/2008 04:00:00 PM +0000,585.09,77306,01/05/2008 04:00:00 PM +0000,585.91,43107
01/06/2008 04:00:00 PM +0000,1426.44,29126,01/06/2008 04:00:00 PM +0000,833.5,45706,01/06/2008 04:00:00 PM +0000,1123.83,17391,01/07/2008 04:00:00 PM +0000,1146.58,91523,01/06/2008 04:00:00 PM +0000,1273.26,131569,01/06/2008 04:00:00 PM +0000,585.03,77206,01/06/2008 04:00:00 PM +0000,585.89,43087
01/07/2008 04:00:00 PM +0000,1426.32,29073,01/07/2008 04:00:00 PM +0000,833.72,45849,01/07/2008 04:00:00 PM +0000,1125.23,17869,01/08/2008 04:00:00 PM +0000,1147.02,92192,01/07/2008 04:00:00 PM +0000,1273.51,132008,01/07/2008 04:00:00 PM +0000,584.99,77139,01/07/2008 04:00:00 PM +0000,586.1,43296
01/08/2008 04:00:00 PM +0000,1426.47,29139,01/08/2008 04:00:00 PM +0000,834.25,46198,01/08/2008 04:00:00 PM +0000,1126.3,18253,01/09/2008 04:00:00 PM +0000,1147.62,93106,01/08/2008 04:00:00 PM +0000,1274.02,132905,01/08/2008 04:00:00 PM +0000,584.98,77123,01/08/2008 04:00:00 PM +0000,586.95,44143
01/09/2008 04:00:00 PM +0000,1427.26,29489,01/09/2008 04:00:00 PM +0000,835.04,46717,01/09/2008 04:00:00 PM +0000,1126.33,18264,01/10/2008 04:00:00 PM +0000,1148.29,94125,01/09/2008 04:00:00 PM +0000,1274.85,134377,01/09/2008 04:00:00 PM +0000,585.13,77373,01/09/2008 04:00:00 PM +0000,588.19,45378
01/10/2008 04:00:00 PM +0000,1427.92,29782,01/10/2008 04:00:00 PM +0000,834.99,46684,01/10/2008 04:00:00 PM +0000,1125.79,18070,01/11/2008 04:00:00 PM +0000,1149.78,96391,01/10/2008 04:00:00 PM +0000,1275.57,135658,01/10/2008 04:00:00 PM +0000,585.31,77675,01/10/2008 04:00:00 PM +0000,588.72,45906
01/11/2008 04:00:00 PM +0000,1428.92,30231,01/11/2008 04:00:00 PM +0000,835.06,46731,01/11/2008 04:00:00 PM +0000,1126.24,18232,01/12/2008 04:00:00 PM +0000,1150.56,97627,01/11/2008 04:00:00 PM +0000,1276.66,137613,01/11/2008 04:00:00 PM +0000,585.58,78128,01/11/2008 04:00:00 PM +0000,589.29,46473
01/12/2008 04:00:00 PM +0000,1429.62,30548,01/12/2008 04:00:00 PM +0000,834.99,46684,01/12/2008 04:00:00 PM +0000,1125.74,18052,01/13/2008 04:00:00 PM +0000,1150.86,98110,01/12/2008 04:00:00 PM +0000,1277.32,138805,01/12/2008 04:00:00 PM +0000,585.82,78531,01/12/2008 04:00:00 PM +0000,589.47,46653
01/13/2008 04:00:00 PM +0000,1430.25,30835,01/13/2008 04:00:00 PM +0000,834.86,46598,01/13/2008 04:00:00 PM +0000,1125.46,17951,01/14/2008 04:00:00 PM +0000,1150.98,98303,01/13/2008 04:00:00 PM +0000,1277.87,139801,01/13/2008 04:00:00 PM +0000,586.04,78900,01/13/2008 04:00:00 PM +0000,589.48,46662
01/14/2008 04:00:00 PM +0000,1430.17,30798,01/14/2008 04:00:00 PM +0000,835.08,46744,01/14/2008 04:00:00 PM +0000,1125.28,17887,01/15/2008 04:00:00 PM +0000,1150.88,98142,01/14/2008 04:00:00 PM +0000,1278.25,140492,01/14/2008 04:00:00 PM +0000,586.21,79185,01/14/2008 04:00:00 PM +0000,589.4,46583
01/15/2008 04:00:00 PM +0000,1429.87,30662,01/15/2008 04:00:00 PM +0000,834.96,46664,01/15/2008 04:00:00 PM +0000,1125.1,17822,01/16/2008 04:00:00 PM +0000,1150.71,97868,01/15/2008 04:00:00 PM +0000,1278.52,140985,01/15/2008 04:00:00 PM +0000,586.34,79403,01/15/2008 04:00:00 PM +0000,589.23,46413
01/16/2008 04:00:00 PM +0000,1429.47,30480,01/16/2008 04:00:00 PM +0000,834.85,46592,01/16/2008 04:00:00 PM +0000,1124.84,17732,01/17/2008 04:00:00 PM +0000,1150.53,97579,01/16/2008 04:00:00 PM +0000,1278.57,141076,01/16/2008 04:00:00 PM +0000,586.47,79621,01/16/2008 04:00:00 PM +0000,589,46184
01/17/2008 04:00:00 PM +0000,1429.08,30303,01/17/2008 04:00:00 PM +0000,835,46691,01/17/2008 04:00:00 PM +0000,1124.73,17695,01/18/2008 04:00:00 PM +0000,1150.34,97273,01/17/2008 04:00:00 PM +0000,1278.68,141277,01/17/2008 04:00:00 PM +0000,586.58,79806,01/17/2008 04:00:00 PM +0000,588.78,45965
01/18/2008 04:00:00 PM +0000,1429.25,30381,01/18/2008 04:00:00 PM +0000,835.06,46731,01/18/2008 04:00:00 PM +0000,1124.74,17698,01/19/2008 04:00:00 PM +0000,1150.14,96951,01/18/2008 04:00:00 PM +0000,1278.67,141259,01/18/2008 04:00:00 PM +0000,586.64,79906,01/18/2008 04:00:00 PM +0000,588.62,45806
01/19/2008 04:00:00 PM +0000,1429.5,30493,01/19/2008 04:00:00 PM +0000,835.13,46777,01/19/2008 04:00:00 PM +0000,1124.54,17631,01/20/2008 04:00:00 PM +0000,1149.83,96467,01/19/2008 04:00:00 PM +0000,1278.54,141021,01/19/2008 04:00:00 PM +0000,586.66,79940,01/19/2008 04:00:00 PM +0000,588.38,45567
01/20/2008 04:00:00 PM +0000,1429.65,30562,01/20/2008 04:00:00 PM +0000,835.14,46784,01/20/2008 04:00:00 PM +0000,1124.06,17468,01/21/2008 04:00:00 PM +0000,1149.57,96072,01/20/2008 04:00:00 PM +0000,1278.32,140619,01/20/2008 04:00:00 PM +0000,586.67,79957,01/20/2008 04:00:00 PM +0000,588.12,45308
01/21/2008 04:00:00 PM +0000,1429.81,30635,01/21/2008 04:00:00 PM +0000,835.14,46784,01/21/2008 04:00:00 PM +0000,1123.44,17259,01/22/2008 04:00:00 PM +0000,1149.23,95555,01/21/2008 04:00:00 PM +0000,1278.11,140237,01/21/2008 04:00:00 PM +0000,586.65,79923,01/21/2008 04:00:00 PM +0000,587.87,45059
01/22/2008 04:00:00 PM +0000,1430.04,30738,01/22/2008 04:00:00 PM +0000,834.88,46612,01/22/2008 04:00:00 PM +0000,1122.87,17066,01/23/2008 04:00:00 PM +0000,1148.82,94931,01/22/2008 04:00:00 PM +0000,1277.94,139928,01/22/2008 04:00:00 PM +0000,586.58,79806,01/22/2008 04:00:00 PM +0000,587.74,44930
01/23/2008 04:00:00 PM +0000,1430.13,30780,01/23/2008 04:00:00 PM +0000,834.58,46415,01/23/2008 04:00:00 PM +0000,1122.47,16931,01/24/2008 04:00:00 PM +0000,1148.44,94353,01/23/2008 04:00:00 PM +0000,1277.72,139529,01/23/2008 04:00:00 PM +0000,586.51,79688,01/23/2008 04:00:00 PM +0000,587.57,44760
01/24/2008 04:00:00 PM +0000,1430.27,30844,01/24/2008 04:00:00 PM +0000,834.54,46388,01/24/2008 04:00:00 PM +0000,1121.81,16708,01/25/2008 04:00:00 PM +0000,1148.05,93760,01/24/2008 04:00:00 PM +0000,1277.48,139095,01/24/2008 04:00:00 PM +0000,586.44,79571,01/24/2008 04:00:00 PM +0000,587.4,44591
01/25/2008 04:00:00 PM +0000,1430.34,30875,01/25/2008 04:00:00 PM +0000,834.29,46224,01/25/2008 04:00:00 PM +0000,1121.15,16485,01/26/2008 04:00:00 PM +0000,1147.63,93121,01/25/2008 04:00:00 PM +0000,1277.23,138641,01/25/2008 04:00:00 PM +0000,586.36,79437,01/25/2008 04:00:00 PM +0000,587.21,44402
01/26/2008 04:00:00 PM +0000,1430.43,30917,01/26/2008 04:00:00 PM +0000,833.96,46007,01/26/2008 04:00:00 PM +0000,1120.53,16276,01/27/2008 04:00:00 PM +0000,1147.21,92482,01/26/2008 04:00:00 PM +0000,1276.99,138207,01/26/2008 04:00:00 PM +0000,586.27,79286,01/26/2008 04:00:00 PM +0000,587.06,44252
01/27/2008 04:00:00 PM +0000,1430.53,30963,01/27/2008 04:00:00 PM +0000,833.62,45784,01/27/2008 04:00:00 PM +0000,1120.07,16121,01/28/2008 04:00:00 PM +0000,1146.79,91843,01/27/2008 04:00:00 PM +0000,1276.69,137667,01/27/2008 04:00:00 PM +0000,586.14,79068,01/27/2008 04:00:00 PM +0000,586.9,44093
01/28/2008 04:00:00 PM +0000,1430.58,30986,01/28/2008 04:00:00 PM +0000,833.29,45568,01/28/2008 04:00:00 PM +0000,1119.84,16046,01/29/2008 04:00:00 PM +0000,1146.4,91249,01/28/2008 04:00:00 PM +0000,1276.42,137182,01/28/2008 04:00:00 PM +0000,586.11,79017,01/28/2008 04:00:00 PM +0000,586.75,43944
01/29/2008 04:00:00 PM +0000,1430.69,31035,01/29/2008 04:00:00 PM +0000,832.98,45365,01/29/2008 04:00:00 PM +0000,1119.77,16023,01/30/2008 04:00:00 PM +0000,1146.12,90824,01/29/2008 04:00:00 PM +0000,1276.17,136733,01/29/2008 04:00:00 PM +0000,586.09,78984,01/29/2008 04:00:00 PM +0000,586.61,43804
01/30/2008 04:00:00 PM +0000,1430.69,31035,01/30/2008 04:00:00 PM +0000,832.68,45170,01/30/2008 04:00:00 PM +0000,1119.64,15982,01/31/2008 04:00:00 PM +0000,1145.74,90246,01/30/2008 04:00:00 PM +0000,1275.93,136302,01/30/2008 04:00:00 PM +0000,586.03,78883,01/30/2008 04:00:00 PM +0000,586.53,43725
01/31/2008 04:00:00 PM +0000,1430.77,31072,01/31/2008 04:00:00 PM +0000,832.33,44943,01/31/2008 04:00:00 PM +0000,1119.48,15930,02/01/2008 04:00:00 PM +0000,1145.69,90169,01/31/2008 04:00:00 PM +0000,1275.67,135837,01/31/2008 04:00:00 PM +0000,586.12,79034,01/31/2008 04:00:00 PM +0000,586.08,43276
02/01/2008 04:00:00 PM +0000,1430.64,31012,02/01/2008 04:00:00 PM +0000,832.46,45028,02/01/2008 04:00:00 PM +0000,1119.63,15978,02/02/2008 04:00:00 PM +0000,1145.66,90124,02/01/2008 04:00:00 PM +0000,1275.6,135711,02/01/2008 04:00:00 PM +0000,586.22,79202,02/01/2008 04:00:00 PM +0000,586.18,43376
02/02/2008 04:00:00 PM +0000,1430.39,30898,02/02/2008 04:00:00 PM +0000,832.47,45034,02/02/2008 04:00:00 PM +0000,1120.28,16192,02/03/2008 04:00:00 PM +0000,1145.43,89774,02/02/2008 04:00:00 PM +0000,1275.41,135373,02/02/2008 04:00:00 PM +0000,586.21,79185,02/02/2008 04:00:00 PM +0000,586.14,43336
02/03/2008 04:00:00 PM +0000,1430.09,30761,02/03/2008 04:00:00 PM +0000,832.47,45034,02/03/2008 04:00:00 PM +0000,1120.55,16283,02/04/2008 04:00:00 PM +0000,1145.25,89500,02/03/2008 04:00:00 PM +0000,1275.21,135016,02/03/2008 04:00:00 PM +0000,586.17,79118,02/03/2008 04:00:00 PM +0000,586.07,43266
02/04/2008 04:00:00 PM +0000,1430,30720,02/04/2008 04:00:00 PM +0000,832.27,44904,02/04/2008 04:00:00 PM +0000,1120.66,16320,02/05/2008 04:00:00 PM +0000,1145.94,90550,02/04/2008 04:00:00 PM +0000,1274.95,134554,02/04/2008 04:00:00 PM +0000,586.18,79135,02/04/2008 04:00:00 PM +0000,585.93,43127
02/05/2008 04:00:00 PM +0000,1430.56,30976,02/05/2008 04:00:00 PM +0000,832.3,44924,02/05/2008 04:00:00 PM +0000,1122.45,16925,02/06/2008 04:00:00 PM +0000,1148.73,94794,02/05/2008 04:00:00 PM +0000,1275.2,134998,02/05/2008 04:00:00 PM +0000,586.26,79269,02/05/2008 04:00:00 PM +0000,586.34,43535
02/06/2008 04:00:00 PM +0000,1433.23,32211,02/06/2008 04:00:00 PM +0000,834.48,46349,02/06/2008 04:00:00 PM +0000,1127.9,18828,02/07/2008 04:00:00 PM +0000,1150.7,97852,02/06/2008 04:00:00 PM +0000,1276.73,137739,02/06/2008 04:00:00 PM +0000,586.62,79873,02/06/2008 04:00:00 PM +0000,588.94,46125
02/07/2008 04:00:00 PM +0000,1434.83,32964,02/07/2008 04:00:00 PM +0000,835.17,46803,02/07/2008 04:00:00 PM +0000,1126.77,18422,02/08/2008 04:00:00 PM +0000,1151.27,98770,02/07/2008 04:00:00 PM +0000,1278.04,140110,02/07/2008 04:00:00 PM +0000,586.99,80494,02/07/2008 04:00:00 PM +0000,590.34,47540
02/08/2008 04:00:00 PM +0000,1435.49,33277,02/08/2008 04:00:00 PM +0000,834.89,46618,02/08/2008 04:00:00 PM +0000,1125.97,18135,02/09/2008 04:00:00 PM +0000,1151.35,98898,02/08/2008 04:00:00 PM +0000,1278.71,141331,02/08/2008 04:00:00 PM +0000,587.52,81383,02/08/2008 04:00:00 PM +0000,590.35,47551
02/09/2008 04:00:00 PM +0000,1435.94,33492,02/09/2008 04:00:00 PM +0000,834.4,46296,02/09/2008 04:00:00 PM +0000,1125.57,17991,02/10/2008 04:00:00 PM +0000,1151.15,98577,02/09/2008 04:00:00 PM +0000,1279.2,142230,02/09/2008 04:00:00 PM +0000,587.68,81651,02/09/2008 04:00:00 PM +0000,590.24,47434
02/10/2008 04:00:00 PM +0000,1436.31,33669,02/10/2008 04:00:00 PM +0000,833.74,45862,02/10/2008 04:00:00 PM +0000,1124.33,17560,02/11/2008 04:00:00 PM +0000,1150.86,98110,02/10/2008 04:00:00 PM +0000,1279.48,142745,02/10/2008 04:00:00 PM +0000,587.62,81550,02/10/2008 04:00:00 PM +0000,590.06,47244
02/11/2008 04:00:00 PM +0000,1436.54,33779,02/11/2008 04:00:00 PM +0000,832.96,45352,02/11/2008 04:00:00 PM +0000,1124.71,17688,02/12/2008 04:00:00 PM +0000,1150.66,97788,02/11/2008 04:00:00 PM +0000,1279.6,142966,02/11/2008 04:00:00 PM +0000,587.54,81416,02/11/2008 04:00:00 PM +0000,589.87,47051
02/12/2008 04:00:00 PM +0000,1436.8,33904,02/12/2008 04:00:00 PM +0000,832.33,44943,02/12/2008 04:00:00 PM +0000,1124.71,17688,02/13/2008 04:00:00 PM +0000,1150.76,97949,02/12/2008 04:00:00 PM +0000,1279.78,143296,02/12/2008 04:00:00 PM +0000,587.67,81634,02/12/2008 04:00:00 PM +0000,589.82,47001
02/13/2008 04:00:00 PM +0000,1438.1,34533,02/13/2008 04:00:00 PM +0000,832.47,45034,02/13/2008 04:00:00 PM +0000,1126.47,18314,02/14/2008 04:00:00 PM +0000,1150.8,98013,02/13/2008 04:00:00 PM +0000,1280.47,144572,02/13/2008 04:00:00 PM +0000,587.72,81718,02/13/2008 04:00:00 PM +0000,590.32,47519
02/14/2008 04:00:00 PM +0000,1438.65,34801,02/14/2008 04:00:00 PM +0000,832.43,45008,02/14/2008 04:00:00 PM +0000,1125.75,18056,02/15/2008 04:00:00 PM +0000,1150.64,97756,02/14/2008 04:00:00 PM +0000,1280.55,144720,02/14/2008 04:00:00 PM +0000,587.71,81701,02/14/2008 04:00:00 PM +0000,590.2,47392
02/15/2008 04:00:00 PM +0000,1438.94,34944,02/15/2008 04:00:00 PM +0000,832.28,44911,02/15/2008 04:00:00 PM +0000,1125.3,17894,02/16/2008 04:00:00 PM +0000,1150.37,97321,02/15/2008 04:00:00 PM +0000,1280.5,144627,02/15/2008 04:00:00 PM +0000,587.65,81601,02/15/2008 04:00:00 PM +0000,590.09,47276
02/16/2008 04:00:00 PM +0000,1439.13,35038,02/16/2008 04:00:00 PM +0000,832.03,44748,02/16/2008 04:00:00 PM +0000,1124.96,17772,02/17/2008 04:00:00 PM +0000,1150.48,97498,02/16/2008 04:00:00 PM +0000,1280.38,144405,02/16/2008 04:00:00 PM +0000,587.6,81517,02/16/2008 04:00:00 PM +0000,589.94,47121
02/17/2008 04:00:00 PM +0000,1439.65,35294,02/17/2008 04:00:00 PM +0000,831.75,44567,02/17/2008 04:00:00 PM +0000,1126.18,18210,02/18/2008 04:00:00 PM +0000,1151.79,99607,02/17/2008 04:00:00 PM +0000,1280.72,145035,02/17/2008 04:00:00 PM +0000,587.61,81534,02/17/2008 04:00:00 PM +0000,590.24,47434
