DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
84Q706,3,2011,All Students,74,694,1,1.4,18,24.3,42,56.8,13,17.6,55,74.3
84Q706,3,2012,All Students,73,699,1,1.4,14,19.2,37,50.7,21,28.8,58,79.5
84Q706,4,2006,All Students,66,686,5,7.6,4,6.1,37,56.1,20,30.3,57,86.4
84Q706,4,2007,All Students,98,681,6,6.1,9,9.2,60,61.2,23,23.5,83,84.7
84Q706,4,2008,All Students,100,688,0,0,9,9,55,55,36,36,91,91
84Q706,4,2009,All Students,75,689,2,2.7,8,10.7,37,49.3,28,37.3,65,86.7
84Q706,4,2010,All Students,75,686,1,1.3,25,33.3,32,42.7,17,22.7,49,65.3
84Q706,4,2011,All Students,76,699,1,1.3,13,17.1,35,46.1,27,35.5,62,81.6
84Q706,4,2012,All Students,75,692,1,1.3,21,28,32,42.7,21,28,53,70.7
84Q706,5,2006,All Students,74,668,5,6.8,15,20.3,43,58.1,11,14.9,54,73
84Q706,5,2007,All Students,72,666,4,5.6,17,23.6,42,58.3,9,12.5,51,70.8
84Q706,5,2008,All Students,101,684,3,3,11,10.9,57,56.4,30,29.7,87,86.1
84Q706,5,2009,All Students,96,694,0,0,5,5.2,52,54.2,39,40.6,91,94.8
84Q706,5,2010,All Students,74,688,2,2.7,26,35.1,28,37.8,18,24.3,46,62.2
84Q706,5,2011,All Students,75,702,0,0,12,16,30,40,33,44,63,84
84Q706,5,2012,All Students,74,711,0,0,5,6.8,26,35.1,43,58.1,69,93.2
84Q706,6,2006,All Students,72,653,10,13.9,20,27.8,34,47.2,8,11.1,42,58.3
84Q706,6,2007,All Students,72,674,4,5.6,9,12.5,43,59.7,16,22.2,59,81.9
84Q706,6,2008,All Students,72,683,1,1.4,7,9.7,42,58.3,22,30.6,64,88.9
84Q706,6,2009,All Students,97,684,0,0,9,9.3,59,60.8,29,29.9,88,90.7
84Q706,6,2010,All Students,100,688,0,0,29,29,39,39,32,32,71,71
84Q706,6,2011,All Students,71,695,2,2.8,15,21.1,26,36.6,28,39.4,54,76.1
84Q706,6,2012,All Students,74,693,1,1.4,13,17.6,33,44.6,27,36.5,60,81.1
84Q706,7,2006,All Students,44,630,9,20.5,23,52.3,11,25,1,2.3,12,27.3
84Q706,7,2007,All Students,68,655,4,5.9,26,38.2,31,45.6,7,10.3,38,55.9
84Q706,7,2008,All Students,65,677,0,0,10,15.4,38,58.5,17,26.2,55,84.6
84Q706,7,2009,All Students,71,690,0,0,2,2.8,38,53.5,31,43.7,69,97.2
84Q706,7,2010,All Students,93,683,4,4.3,24,25.8,34,36.6,31,33.3,65,69.9
84Q706,7,2011,All Students,98,694,0,0,13,13.3,35,35.7,50,51,85,86.7
84Q706,7,2012,All Students,72,689,1,1.4,12,16.7,23,31.9,36,50,59,81.9
84Q706,8,2006,All Students,44,624,10,22.7,25,56.8,9,20.5,0,0,9,20.5
84Q706,8,2007,All Students,37,637,8,21.6,13,35.1,15,40.5,1,2.7,16,43.2
84Q706,8,2008,All Students,57,657,4,7,16,28.1,31,54.4,6,10.5,37,64.9
84Q706,8,2009,All Students,61,678,0,0,8,13.1,42,68.9,11,18,53,86.9
84Q706,8,2010,All Students,64,690,1,1.6,19,29.7,28,43.8,16,25,44,68.8
84Q706,8,2011,All Students,82,685,3,3.7,14,17.1,48,58.5,17,20.7,65,79.3
84Q706,8,2012,All Students,97,687,2,2.1,24,24.7,46,47.4,25,25.8,71,73.2
84Q706,All Grades,2006,All Students,397,,40,10.1,104,26.2,201,50.6,52,13.1,253,63.7
84Q706,All Grades,2007,All Students,438,,29,6.6,85,19.4,245,55.9,79,18,324,74
84Q706,All Grades,2008,All Students,468,,8,1.7,60,12.8,267,57.1,133,28.4,400,85.5
84Q706,All Grades,2009,All Students,474,,2,0.4,32,6.8,293,61.8,147,31,440,92.8
84Q706,All Grades,2010,All Students,479,,12,2.5,145,30.3,191,39.9,131,27.3,322,67.2
84Q706,All Grades,2011,All Students,476,695,7,1.5,85,17.9,216,45.4,168,35.3,384,80.7
84Q706,All Grades,2012,All Students,465,695,6,1.3,89,19.1,197,42.4,173,37.2,370,79.6
84R067,6,2010,All Students,66,668,9,13.6,30,45.5,17,25.8,10,15.2,27,40.9
84R067,6,2011,All Students,72,674,8,11.1,28,38.9,22,30.6,14,19.4,36,50
84R067,6,2012,All Students,94,672,9,9.6,45,47.9,22,23.4,18,19.1,40,42.6
84R067,7,2011,All Students,58,679,1,1.7,22,37.9,23,39.7,12,20.7,35,60.3
84R067,7,2012,All Students,82,670,4,4.9,40,48.8,27,32.9,11,13.4,38,46.3
84R067,8,2012,All Students,42,670,1,2.4,28,66.7,9,21.4,4,9.5,13,31
84R067,All Grades,2010,All Students,66,,9,13.6,30,45.5,17,25.8,10,15.2,27,40.9
84R067,All Grades,2011,All Students,130,676,9,6.9,50,38.5,45,34.6,26,20,71,54.6
84R067,All Grades,2012,All Students,218,671,14,6.4,113,51.8,58,26.6,33,15.1,91,41.7
84R073,6,2011,All Students,109,666,15,13.8,55,50.5,29,26.6,10,9.2,39,35.8
84R073,6,2012,All Students,86,664,5,5.8,48,55.8,27,31.4,6,7,33,38.4
84R073,7,2012,All Students,98,659,14,14.3,51,52,23,23.5,10,10.2,33,33.7
84R073,All Grades,2011,All Students,109,666,15,13.8,55,50.5,29,26.6,10,9.2,39,35.8
84R073,All Grades,2012,All Students,184,662,19,10.3,99,53.8,50,27.2,16,8.7,66,35.9
84X165,3,2006,All Students,47,668,1,2.1,8,17,35,74.5,3,6.4,38,80.9
84X165,3,2007,All Students,40,688,0,0,3,7.5,27,67.5,10,25,37,92.5
84X165,3,2008,All Students,95,691,0,0,3,3.2,72,75.8,20,21.1,92,96.8
84X165,3,2009,All Students,74,698,0,0,1,1.4,51,68.9,22,29.7,73,98.6
84X165,3,2010,All Students,75,690,2,2.7,29,38.7,35,46.7,9,12,44,58.7
84X165,3,2011,All Students,52,691,1,1.9,13,25,31,59.6,7,13.5,38,73.1
84X165,3,2012,All Students,53,689,0,0,21,39.6,31,58.5,1,1.9,32,60.4
84X165,4,2007,All Students,28,678,1,3.6,1,3.6,23,82.1,3,10.7,26,92.9
84X165,4,2008,All Students,32,684,0,0,3,9.4,23,71.9,6,18.8,29,90.6
84X165,4,2009,All Students,95,696,0,0,2,2.1,57,60,36,37.9,93,97.9
84X165,4,2010,All Students,75,692,1,1.3,15,20,40,53.3,19,25.3,59,78.7
84X165,4,2011,All Students,75,697,0,0,8,10.7,45,60,22,29.3,67,89.3
84X165,4,2012,All Students,45,698,0,0,6,13.3,23,51.1,16,35.6,39,86.7
84X165,5,2008,All Students,21,679,0,0,2,9.5,17,81,2,9.5,19,90.5
84X165,5,2009,All Students,24,692,0,0,1,4.2,14,58.3,9,37.5,23,95.8
84X165,5,2010,All Students,92,690,0,0,20,21.7,55,59.8,17,18.5,72,78.3
84X165,5,2011,All Students,62,695,0,0,7,11.3,41,66.1,14,22.6,55,88.7
84X165,5,2012,All Students,51,697,1,2,6,11.8,27,52.9,17,33.3,44,86.3
84X165,All Grades,2006,All Students,47,,1,2.1,8,17,35,74.5,3,6.4,38,80.9
84X165,All Grades,2007,All Students,68,,1,1.5,4,5.9,50,73.5,13,19.1,63,92.6
84X165,All Grades,2008,All Students,148,,0,0,8,5.4,112,75.7,28,18.9,140,94.6
84X165,All Grades,2009,All Students,193,,0,0,4,2.1,122,63.2,67,34.7,189,97.9
84X165,All Grades,2010,All Students,242,,3,1.2,64,26.4,130,53.7,45,18.6,175,72.3
84X165,All Grades,2011,All Students,189,695,1,0.5,28,14.8,117,61.9,43,22.8,160,84.7
84X165,All Grades,2012,All Students,149,694,1,0.7,33,22.1,81,54.4,34,22.8,115,77.2
84X185,3,2010,All Students,87,688,2,2.3,36,41.4,31,35.6,18,20.7,49,56.3
84X185,3,2011,All Students,46,687,2,4.3,14,30.4,29,63,1,2.2,30,65.2
84X185,3,2012,All Students,44,676,10,22.7,19,43.2,15,34.1,0,0,15,34.1
84X185,4,2010,All Students,66,688,0,0,17,25.8,38,57.6,11,16.7,49,74.2
84X185,4,2011,All Students,92,685,3,3.3,29,31.5,44,47.8,16,17.4,60,65.2
84X185,4,2012,All Students,45,677,2,4.4,20,44.4,19,42.2,4,8.9,23,51.1
84X185,5,2010,All Students,43,680,1,2.3,21,48.8,14,32.6,7,16.3,21,48.8
84X185,5,2011,All Students,68,680,2,2.9,25,36.8,35,51.5,6,8.8,41,60.3
84X185,5,2012,All Students,88,693,2,2.3,17,19.3,45,51.1,24,27.3,69,78.4
84X185,6,2010,All Students,43,679,1,2.3,19,44.2,14,32.6,9,20.9,23,53.5
84X185,6,2011,All Students,45,697,0,0,7,15.6,20,44.4,18,40,38,84.4
84X185,6,2012,All Students,69,675,1,1.4,31,44.9,29,42,8,11.6,37,53.6
84X185,7,2010,All Students,42,678,1,2.4,16,38.1,16,38.1,9,21.4,25,59.5
84X185,7,2011,All Students,44,669,3,6.8,19,43.2,17,38.6,5,11.4,22,50
84X185,7,2012,All Students,44,684,3,6.8,10,22.7,8,18.2,23,52.3,31,70.5
84X185,8,2011,All Students,45,670,4,8.9,21,46.7,17,37.8,3,6.7,20,44.4
84X185,8,2012,All Students,45,673,1,2.2,23,51.1,19,42.2,2,4.4,21,46.7
84X185,All Grades,2010,All Students,281,,5,1.8,109,38.8,113,40.2,54,19.2,167,59.4
84X185,All Grades,2011,All Students,340,682,14,4.1,115,33.8,162,47.6,49,14.4,211,62.1
84X185,All Grades,2012,All Students,335,681,19,5.7,120,35.8,135,40.3,61,18.2,196,58.5
84X255,3,2007,All Students,41,683,1,2.4,7,17.1,22,53.7,11,26.8,33,80.5
84X255,3,2008,All Students,51,700,0,0,2,3.9,30,58.8,19,37.3,49,96.1
84X255,3,2009,All Students,52,699,0,0,1,1.9,36,69.2,15,28.8,51,98.1
84X255,3,2010,All Students,52,700,0,0,6,11.5,33,63.5,13,25,46,88.5
84X255,3,2011,All Students,56,705,0,0,1,1.8,30,53.6,25,44.6,55,98.2
84X255,3,2012,All Students,55,708,0,0,1,1.8,31,56.4,23,41.8,54,98.2
84X255,4,2008,All Students,46,703,0,0,0,0,20,43.5,26,56.5,46,100
84X255,4,2009,All Students,49,701,0,0,2,4.1,25,51,22,44.9,47,95.9
84X255,4,2010,All Students,52,698,0,0,8,15.4,25,48.1,19,36.5,44,84.6
84X255,4,2011,All Students,55,705,0,0,3,5.5,30,54.5,22,40,52,94.5
84X255,4,2012,All Students,56,719,0,0,1,1.8,12,21.4,43,76.8,55,98.2
84X255,5,2009,All Students,44,702,0,0,0,0,18,40.9,26,59.1,44,100
84X255,5,2010,All Students,51,705,0,0,2,3.9,30,58.8,19,37.3,49,96.1
84X255,5,2011,All Students,52,701,0,0,4,7.7,28,53.8,20,38.5,48,92.3
84X255,5,2012,All Students,55,700,0,0,5,9.1,33,60,17,30.9,50,90.9
84X255,6,2011,All Students,52,705,0,0,1,1.9,17,32.7,34,65.4,51,98.1
84X255,6,2012,All Students,50,697,0,0,4,8,24,48,22,44,46,92
84X255,7,2012,All Students,50,695,0,0,2,4,26,52,22,44,48,96
84X255,All Grades,2007,All Students,41,,1,2.4,7,17.1,22,53.7,11,26.8,33,80.5
84X255,All Grades,2008,All Students,97,,0,0,2,2.1,50,51.5,45,46.4,95,97.9
84X255,All Grades,2009,All Students,145,,0,0,3,2.1,79,54.5,63,43.4,142,97.9
84X255,All Grades,2010,All Students,155,,0,0,16,10.3,88,56.8,51,32.9,139,89.7
84X255,All Grades,2011,All Students,215,704,0,0,9,4.2,105,48.8,101,47,206,95.8
84X255,All Grades,2012,All Students,266,704,0,0,13,4.9,126,47.4,127,47.7,253,95.1
84X309,3,2008,All Students,39,680,1,2.6,1,2.6,30,76.9,7,17.9,37,94.9
84X309,3,2009,All Students,62,681,0,0,2,3.2,56,90.3,4,6.5,60,96.8
84X309,3,2010,All Students,60,702,0,0,14,23.3,26,43.3,20,33.3,46,76.7
84X309,3,2011,All Students,53,684,1,1.9,27,50.9,24,45.3,1,1.9,25,47.2
84X309,3,2012,All Students,46,687,3,6.5,19,41.3,19,41.3,5,10.9,24,52.2
84X309,4,2009,All Students,37,689,0,0,2,5.4,25,67.6,10,27,35,94.6
84X309,4,2010,All Students,50,687,0,0,16,32,25,50,9,18,34,68
84X309,4,2011,All Students,57,691,1,1.8,13,22.8,29,50.9,14,24.6,43,75.4
84X309,4,2012,All Students,56,692,0,0,15,26.8,27,48.2,14,25,41,73.2
84X309,5,2010,All Students,31,705,3,9.7,0,0,12,38.7,16,51.6,28,90.3
84X309,5,2011,All Students,44,703,1,2.3,3,6.8,22,50,18,40.9,40,90.9
84X309,5,2012,All Students,52,692,2,3.8,10,19.2,22,42.3,18,34.6,40,76.9
84X309,All Grades,2008,All Students,39,,1,2.6,1,2.6,30,76.9,7,17.9,37,94.9
84X309,All Grades,2009,All Students,99,,0,0,4,4,81,81.8,14,14.1,95,96
84X309,All Grades,2010,All Students,141,,3,2.1,30,21.3,63,44.7,45,31.9,108,76.6
84X309,All Grades,2011,All Students,154,692,3,1.9,43,27.9,75,48.7,33,21.4,108,70.1
84X309,All Grades,2012,All Students,154,691,5,3.2,44,28.6,68,44.2,37,24,105,68.2
84X345,3,2010,All Students,68,683,4,5.9,35,51.5,24,35.3,5,7.4,29,42.6
84X345,3,2011,All Students,74,678,9,12.2,43,58.1,20,27,2,2.7,22,29.7
84X345,3,2012,All Students,74,674,15,20.3,39,52.7,20,27,0,0,20,27
84X345,4,2011,All Students,75,686,1,1.3,22,29.3,44,58.7,8,10.7,52,69.3
84X345,4,2012,All Students,75,672,3,4,35,46.7,33,44,4,5.3,37,49.3
84X345,5,2012,All Students,75,679,1,1.3,27,36,41,54.7,6,8,47,62.7
84X345,6,2007,All Students,88,661,4,4.5,22,25,53,60.2,9,10.2,62,70.5
84X345,6,2008,All Students,77,653,6,7.8,23,29.9,46,59.7,2,2.6,48,62.3
84X345,6,2009,All Students,80,671,3,3.8,10,12.5,56,70,11,13.8,67,83.8
84X345,6,2010,All Students,75,672,7,9.3,29,38.7,30,40,9,12,39,52
84X345,6,2011,All Students,73,671,5,6.8,35,47.9,31,42.5,2,2.7,33,45.2
84X345,6,2012,All Students,77,678,1,1.3,39,50.6,27,35.1,10,13,37,48.1
84X345,7,2008,All Students,88,671,0,0,15,17,57,64.8,16,18.2,73,83
84X345,7,2009,All Students,74,670,0,0,10,13.5,58,78.4,6,8.1,64,86.5
84X345,7,2010,All Students,72,675,5,6.9,21,29.2,30,41.7,16,22.2,46,63.9
84X345,7,2011,All Students,77,677,3,3.9,23,29.9,35,45.5,16,20.8,51,66.2
84X345,7,2012,All Students,72,678,2,2.8,24,33.3,29,40.3,17,23.6,46,63.9
84X345,8,2009,All Students,78,673,0,0,12,15.4,61,78.2,5,6.4,66,84.6
84X345,8,2010,All Students,76,668,4,5.3,42,55.3,27,35.5,3,3.9,30,39.5
84X345,8,2011,All Students,78,664,7,9,43,55.1,28,35.9,0,0,28,35.9
84X345,8,2012,All Students,75,670,7,9.3,30,40,33,44,5,6.7,38,50.7
84X345,All Grades,2007,All Students,88,,4,4.5,22,25,53,60.2,9,10.2,62,70.5
84X345,All Grades,2008,All Students,165,,6,3.6,38,23,103,62.4,18,10.9,121,73.3
84X345,All Grades,2009,All Students,232,,3,1.3,32,13.8,175,75.4,22,9.5,197,84.9
84X345,All Grades,2010,All Students,291,,20,6.9,127,43.6,111,38.1,33,11.3,144,49.5
84X345,All Grades,2011,All Students,377,675,25,6.6,166,44,158,41.9,28,7.4,186,49.3
84X345,All Grades,2012,All Students,448,675,29,6.5,194,43.3,183,40.8,42,9.4,225,50.2
84X346,3,2009,All Students,42,698,0,0,0,0,34,81,8,19,42,100
84X346,3,2010,All Students,57,700,0,0,9,15.8,29,50.9,19,33.3,48,84.2
84X346,3,2011,All Students,53,695,0,0,6,11.3,42,79.2,5,9.4,47,88.7
84X346,3,2012,All Students,47,706,0,0,2,4.3,28,59.6,17,36.2,45,95.7
84X346,4,2010,All Students,36,694,0,0,7,19.4,20,55.6,9,25,29,80.6
84X346,4,2011,All Students,51,703,1,2,3,5.9,24,47.1,23,45.1,47,92.2
84X346,4,2012,All Students,43,713,0,0,0,0,14,32.6,29,67.4,43,100
84X346,5,2011,All Students,29,708,0,0,1,3.4,11,37.9,17,58.6,28,96.6
84X346,5,2012,All Students,35,717,0,0,0,0,9,25.7,26,74.3,35,100
84X346,All Grades,2009,All Students,42,,0,0,0,0,34,81,8,19,42,100
84X346,All Grades,2010,All Students,93,,0,0,16,17.2,49,52.7,28,30.1,77,82.8
84X346,All Grades,2011,All Students,133,701,1,0.8,10,7.5,77,57.9,45,33.8,122,91.7
84X346,All Grades,2012,All Students,125,712,0,0,2,1.6,51,40.8,72,57.6,123,98.4
84X378,3,2009,All Students,25,723,0,0,0,0,12,48,13,52,25,100
84X378,3,2010,All Students,33,721,0,0,0,0,16,48.5,17,51.5,33,100
84X378,3,2011,All Students,29,704,0,0,2,6.9,15,51.7,12,41.4,27,93.1
84X378,3,2012,All Students,34,698,0,0,3,8.8,27,79.4,4,11.8,31,91.2
84X378,4,2010,All Students,25,699,0,0,3,12,13,52,9,36,22,88
84X378,4,2011,All Students,34,711,0,0,0,0,15,44.1,19,55.9,34,100
84X378,4,2012,All Students,30,713,0,0,0,0,11,36.7,19,63.3,30,100
84X378,5,2011,All Students,35,710,0,0,1,2.9,16,45.7,18,51.4,34,97.1
84X378,5,2012,All Students,35,702,0,0,2,5.7,18,51.4,15,42.9,33,94.3
84X378,6,2012,All Students,32,705,0,0,0,0,16,50,16,50,32,100
84X378,All Grades,2009,All Students,25,,0,0,0,0,12,48,13,52,25,100
84X378,All Grades,2010,All Students,58,,0,0,3,5.2,29,50,26,44.8,55,94.8
84X378,All Grades,2011,All Students,98,708,0,0,3,3.1,46,46.9,49,50,95,96.9
84X378,All Grades,2012,All Students,131,704,0,0,5,3.8,72,55,54,41.2,126,96.2
84X389,3,2011,All Students,47,688,0,0,19,40.4,25,53.2,3,6.4,28,59.6
84X389,3,2012,All Students,45,699,0,0,5,11.1,30,66.7,10,22.2,40,88.9
84X389,4,2012,All Students,47,691,1,2.1,12,25.5,22,46.8,12,25.5,34,72.3
84X389,All Grades,2011,All Students,47,688,0,0,19,40.4,25,53.2,3,6.4,28,59.6
84X389,All Grades,2012,All Students,92,695,1,1.1,17,18.5,52,56.5,22,23.9,74,80.4
84X394,3,2011,All Students,42,677,2,4.8,28,66.7,12,28.6,0,0,12,28.6
84X394,3,2012,All Students,40,680,10,25,10,25,19,47.5,1,2.5,20,50
84X394,4,2012,All Students,39,665,7,17.9,17,43.6,14,35.9,1,2.6,15,38.5
84X394,All Grades,2011,All Students,42,677,2,4.8,28,66.7,12,28.6,0,0,12,28.6
84X394,All Grades,2012,All Students,79,672,17,21.5,27,34.2,33,41.8,2,2.5,35,44.3
84X398,3,2011,All Students,51,677,7,13.7,26,51,17,33.3,1,2,18,35.3
84X398,3,2012,All Students,50,680,6,12,23,46,21,42,0,0,21,42
84X398,4,2012,All Students,50,673,4,8,20,40,24,48,2,4,26,52
84X398,All Grades,2011,All Students,51,677,7,13.7,26,51,17,33.3,1,2,18,35.3
84X398,All Grades,2012,All Students,100,677,10,10,43,43,45,45,2,2,47,47
84X407,3,2007,All Students,58,669,1,1.7,11,19,42,72.4,4,6.9,46,79.3
84X407,3,2008,All Students,63,687,0,0,4,6.3,46,73,13,20.6,59,93.7
84X407,3,2009,All Students,64,684,0,0,6,9.4,49,76.6,9,14.1,58,90.6
84X407,3,2010,All Students,66,688,4,6.1,25,37.9,29,43.9,8,12.1,37,56.1
84X407,3,2011,All Students,70,684,1,1.4,30,42.9,38,54.3,1,1.4,39,55.7
84X407,3,2012,All Students,72,683,4,5.6,31,43.1,34,47.2,3,4.2,37,51.4
84X407,4,2008,All Students,61,665,3,4.9,19,31.1,34,55.7,5,8.2,39,63.9
84X407,4,2009,All Students,66,699,0,0,1,1.5,39,59.1,26,39.4,65,98.5
84X407,4,2010,All Students,65,674,1,1.5,39,60,21,32.3,4,6.2,25,38.5
84X407,4,2011,All Students,72,677,1,1.4,29,40.3,38,52.8,4,5.6,42,58.3
84X407,4,2012,All Students,70,684,0,0,27,38.6,35,50,8,11.4,43,61.4
84X407,5,2009,All Students,53,669,1,1.9,10,18.9,38,71.7,4,7.5,42,79.2
84X407,5,2010,All Students,66,680,1,1.5,32,48.5,25,37.9,8,12.1,33,50
84X407,5,2011,All Students,69,673,3,4.3,39,56.5,24,34.8,3,4.3,27,39.1
84X407,5,2012,All Students,71,686,2,2.8,16,22.5,42,59.2,11,15.5,53,74.6
84X407,All Grades,2007,All Students,58,,1,1.7,11,19,42,72.4,4,6.9,46,79.3
84X407,All Grades,2008,All Students,124,,3,2.4,23,18.5,80,64.5,18,14.5,98,79
84X407,All Grades,2009,All Students,183,,1,0.5,17,9.3,126,68.9,39,21.3,165,90.2
84X407,All Grades,2010,All Students,197,,6,3,96,48.7,75,38.1,20,10.2,95,48.2
84X407,All Grades,2011,All Students,211,678,5,2.4,98,46.4,100,47.4,8,3.8,108,51.2
84X407,All Grades,2012,All Students,213,684,6,2.8,74,34.7,111,52.1,22,10.3,133,62.4
84X419,3,2010,All Students,67,696,5,7.5,20,29.9,20,29.9,22,32.8,42,62.7
84X419,3,2011,All Students,59,679,3,5.1,37,62.7,18,30.5,1,1.7,19,32.2
84X419,3,2012,All Students,67,688,1,1.5,27,40.3,34,50.7,5,7.5,39,58.2
84X419,4,2011,All Students,63,672,3,4.8,35,55.6,20,31.7,5,7.9,25,39.7
84X419,4,2012,All Students,61,688,0,0,18,29.5,33,54.1,10,16.4,43,70.5
84X419,5,2012,All Students,58,692,2,3.4,15,25.9,24,41.4,17,29.3,41,70.7
84X419,All Grades,2010,All Students,67,,5,7.5,20,29.9,20,29.9,22,32.8,42,62.7
84X419,All Grades,2011,All Students,122,675,6,4.9,72,59,38,31.1,6,4.9,44,36.1
84X419,All Grades,2012,All Students,186,689,3,1.6,60,32.3,91,48.9,32,17.2,123,66.1
84X422,3,2010,All Students,32,720,0,0,3,9.4,11,34.4,18,56.3,29,90.6
84X422,3,2011,All Students,35,688,1,2.9,12,34.3,20,57.1,2,5.7,22,62.9
84X422,3,2012,All Students,29,696,0,0,6,20.7,20,69,3,10.3,23,79.3
84X422,4,2011,All Students,37,692,1,2.7,5,13.5,23,62.2,8,21.6,31,83.8
84X422,4,2012,All Students,36,691,1,2.8,9,25,19,52.8,7,19.4,26,72.2
84X422,5,2012,All Students,34,692,0,0,9,26.5,15,44.1,10,29.4,25,73.5
84X422,All Grades,2010,All Students,32,,0,0,3,9.4,11,34.4,18,56.3,29,90.6
84X422,All Grades,2011,All Students,72,690,2,2.8,17,23.6,43,59.7,10,13.9,53,73.6
84X422,All Grades,2012,All Students,99,693,1,1,24,24.2,54,54.5,20,20.2,74,74.7
84X461,3,2012,All Students,45,689,4,8.9,17,37.8,17,37.8,7,15.6,24,53.3
84X461,All Grades,2012,All Students,45,689,4,8.9,17,37.8,17,37.8,7,15.6,24,53.3
84X482,6,2011,All Students,93,676,7,7.5,33,35.5,39,41.9,14,15.1,53,57
84X482,6,2012,All Students,101,659,20,19.8,52,51.5,23,22.8,6,5.9,29,28.7
84X482,7,2012,All Students,99,661,11,11.1,57,57.6,23,23.2,8,8.1,31,31.3
84X482,All Grades,2011,All Students,93,676,7,7.5,33,35.5,39,41.9,14,15.1,53,57
84X482,All Grades,2012,All Students,200,660,31,15.5,109,54.5,46,23,14,7,60,30
84X487,3,2012,All Students,73,683,7,9.6,27,37,33,45.2,6,8.2,39,53.4
84X487,All Grades,2012,All Students,73,683,7,9.6,27,37,33,45.2,6,8.2,39,53.4
84X488,6,2011,All Students,75,672,4,5.3,37,49.3,24,32,10,13.3,34,45.3
84X488,6,2012,All Students,77,672,6,7.8,25,32.5,41,53.2,5,6.5,46,59.7
84X488,7,2011,All Students,72,672,3,4.2,29,40.3,33,45.8,7,9.7,40,55.6
84X488,7,2012,All Students,76,678,5,6.6,20,26.3,34,44.7,17,22.4,51,67.1
84X488,8,2011,All Students,71,670,10,14.1,24,33.8,30,42.3,7,9.9,37,52.1
84X488,8,2012,All Students,77,691,1,1.3,13,16.9,38,49.4,25,32.5,63,81.8
84X488,All Grades,2011,All Students,218,671,17,7.8,90,41.3,87,39.9,24,11,111,50.9
84X488,All Grades,2012,All Students,230,680,12,5.2,58,25.2,113,49.1,47,20.4,160,69.6
84X491,3,2012,All Students,48,694,0,0,14,29.2,25,52.1,9,18.8,34,70.8
84X491,All Grades,2012,All Students,48,694,0,0,14,29.2,25,52.1,9,18.8,34,70.8
84X496,3,2011,All Students,31,703,0,0,1,3.2,17,54.8,13,41.9,30,96.8
84X496,3,2012,All Students,33,707,0,0,1,3,18,54.5,14,42.4,32,97
84X496,4,2012,All Students,32,721,0,0,0,0,10,31.3,22,68.8,32,100
84X496,All Grades,2011,All Students,31,703,0,0,1,3.2,17,54.8,13,41.9,30,96.8
84X496,All Grades,2012,All Students,65,714,0,0,1,1.5,28,43.1,36,55.4,64,98.5
84X703,5,2006,All Students,109,666,6,5.5,30,27.5,54,49.5,19,17.4,73,67
84X703,5,2007,All Students,113,677,3,2.7,17,15,70,61.9,23,20.4,93,82.3
84X703,5,2008,All Students,117,674,2,1.7,16,13.7,86,73.5,13,11.1,99,84.6
84X703,5,2009,All Students,108,667,6,5.6,22,20.4,64,59.3,16,14.8,80,74.1
84X703,5,2010,All Students,104,671,5,4.8,55,52.9,38,36.5,6,5.8,44,42.3
84X703,5,2011,All Students,88,673,8,9.1,36,40.9,39,44.3,5,5.7,44,50
84X703,5,2012,All Students,88,665,13,14.8,50,56.8,18,20.5,7,8,25,28.4
84X703,6,2006,All Students,98,666,1,1,24,24.5,62,63.3,11,11.2,73,74.5
84X703,6,2007,All Students,112,675,3,2.7,16,14.3,68,60.7,25,22.3,93,83
84X703,6,2008,All Students,111,670,3,2.7,23,20.7,66,59.5,19,17.1,85,76.6
84X703,6,2009,All Students,118,672,1,0.8,20,16.9,75,63.6,22,18.6,97,82.2
84X703,6,2010,All Students,106,666,11,10.4,59,55.7,24,22.6,12,11.3,36,34
84X703,6,2011,All Students,105,672,7,6.7,50,47.6,42,40,6,5.7,48,45.7
84X703,6,2012,All Students,85,663,14,16.5,41,48.2,24,28.2,6,7.1,30,35.3
84X703,7,2006,All Students,46,638,4,8.7,28,60.9,14,30.4,0,0,14,30.4
84X703,7,2007,All Students,93,659,4,4.3,26,28,56,60.2,7,7.5,63,67.7
84X703,7,2008,All Students,109,685,0,0,6,5.5,61,56,42,38.5,103,94.5
84X703,7,2009,All Students,108,679,0,0,5,4.6,78,72.2,25,23.1,103,95.4
84X703,7,2010,All Students,119,675,5,4.2,33,27.7,62,52.1,19,16,81,68.1
84X703,7,2011,All Students,107,667,12,11.2,46,43,36,33.6,13,12.1,49,45.8
84X703,7,2012,All Students,111,675,5,4.5,35,31.5,54,48.6,17,15.3,71,64
84X703,8,2006,All Students,62,640,9,14.5,27,43.5,26,41.9,0,0,26,41.9
84X703,8,2007,All Students,43,641,3,7,26,60.5,14,32.6,0,0,14,32.6
84X703,8,2008,All Students,95,666,0,0,26,27.4,61,64.2,8,8.4,69,72.6
84X703,8,2009,All Students,108,684,0,0,8,7.4,68,63,32,29.6,100,92.6
84X703,8,2010,All Students,102,671,1,1,58,56.9,37,36.3,6,5.9,43,42.2
84X703,8,2011,All Students,115,680,5,4.3,31,27,65,56.5,14,12.2,79,68.7
