BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF CLASSES,TOTAL REGISTER,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,ECONOMICS,-,5,136,27.2,17,37,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,OTHER,-,1,26,26,26,26,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,9,164,18.2,15,23,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,14,256,18.3,10,31,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,8,154,19.3,13,26,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,PHYSICS,-,1,10,10,10,10,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,MATH,ALGEBRA,-,10,174,17.4,10,30,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,MATH,GEOMETRY,-,3,60,20,15,25,HSST
Q,28,Q540,QUEENS ACADEMY HIGH SCHOOL,09-12,GEN ED,MATH,OTHER,-,4,74,18.5,10,33,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,ENGLISH,ENGLISH 9,-,16,508,31.8,26,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,ENGLISH,ENGLISH 10,-,20,606,30.3,20,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,ENGLISH,ENGLISH 11,-,26,807,31,12,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,ENGLISH,ENGLISH 12,-,19,528,27.8,13,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,ENGLISH,OTHER,-,11,299,27.2,11,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,ENGLISH,MATCHED SECTIONS,-,-2,-33,-,-,-,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,CTT,ENGLISH,ENGLISH 10,-,1,13,13,13,13,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,ENGLISH,OTHER,-,8,105,13.1,10,15,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,15,487,32.5,28,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,19,604,31.8,21,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,25,804,32.2,22,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,20,603,30.2,22,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SOCIAL STUDIES,MATCHED SECTIONS,-,-2,-31,-,-,-,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,CTT,SOCIAL STUDIES,GLOBAL HISTORY 10,-,1,10,10,10,10,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,SOCIAL STUDIES,OTHER,-,2,28,14,13,15,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,37,1087,29.4,11,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,36,1024,28.4,19,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SCIENCE,CHEMISTRY,-,20,624,31.2,24,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SCIENCE,PHYSICS,-,18,536,29.8,19,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,SCIENCE,MATCHED SECTIONS,-,-4,-58,-,-,-,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,CTT,SCIENCE,EARTH SCIENCE,-,1,14,14,14,14,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,SCIENCE,LIVING ENVIRONMENT,-,3,41,13.7,12,15,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,SCIENCE,EARTH SCIENCE,-,2,28,14,13,15,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,MATH,MATH A,-,2,41,20.5,18,23,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,MATH,MATH B,-,15,440,29.3,15,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,MATH,ALGEBRA,-,18,514,28.6,18,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,GEN ED,MATH,GEOMETRY,-,20,639,32,23,34,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,MATH,ALGEBRA,-,3,43,14.3,14,15,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,MATH,GEOMETRY,-,2,27,13.5,13,14,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,SPEC ED,MATH,OTHER,-,3,33,11,8,13,HSST
Q,28,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,09-12,CTT,ALL SUBJECTS,ASSUMED TEAM TEACHING,-,4,122,-,-,-,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,07,GEN ED,-,-,-,3,93,31,30,33,ATS
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,08,GEN ED,-,-,-,3,92,30.7,29,32,ATS
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,MS CORE,GEN ED,ENGLISH,-,-,9,212,23.6,5,32,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,MS CORE,GEN ED,SOCIAL STUDIES,-,-,6,183,30.5,29,32,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,MS CORE,GEN ED,SCIENCE,-,-,8,201,25.1,7,32,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,MS CORE,GEN ED,MATH,-,-,6,183,30.5,29,32,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,ENGLISH,ENGLISH 9,-,4,105,26.3,11,34,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,ENGLISH,ENGLISH 10,-,4,104,26,11,34,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,ENGLISH,ENGLISH 11,-,4,118,29.5,26,34,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,ENGLISH,ENGLISH 12,-,2,56,28,25,31,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,4,108,27,20,32,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,4,103,25.8,17,33,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,4,117,29.3,25,31,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,4,107,26.8,16,33,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,2,45,22.5,20,25,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,3,87,29,27,31,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SCIENCE,CHEMISTRY,-,4,126,31.5,29,34,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,SCIENCE,PHYSICS,-,3,93,31,30,33,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,MATH,MATH B,-,4,122,30.5,27,32,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,MATH,ALGEBRA,-,2,43,21.5,15,28,HSST
Q,28,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,09-12,GEN ED,MATH,GEOMETRY,-,4,109,27.3,23,32,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,ENGLISH,ENGLISH 9,-,5,116,23.2,20,27,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,ENGLISH,ENGLISH 10,-,4,93,23.3,18,27,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,ENGLISH,ENGLISH 11,-,4,104,26,24,28,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,ENGLISH,ENGLISH 12,-,3,72,24,19,30,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,5,116,23.2,20,26,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,4,89,22.3,18,28,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,4,104,26,20,30,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,3,93,31,29,33,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,8,202,25.3,22,28,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SCIENCE,CHEMISTRY,-,11,246,22.4,14,29,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,SCIENCE,PHYSICS,-,10,235,23.5,13,29,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,MATH,MATH B,-,4,106,26.5,25,29,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,MATH,ALGEBRA,-,1,27,27,27,27,HSST
Q,28,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,09-12,GEN ED,MATH,GEOMETRY,-,5,122,24.4,22,26,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,ENGLISH,ENGLISH 9,-,10,251,25.1,11,33,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,ENGLISH,ENGLISH 10,-,5,129,25.8,18,33,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,ENGLISH,ENGLISH 11,-,5,131,26.2,19,31,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,ENGLISH,ENGLISH 12,-,4,103,25.8,20,34,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,7,189,27,11,33,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,9,263,29.2,25,33,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,1,17,17,17,17,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,2,54,27,24,30,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SOCIAL STUDIES,ECONOMICS,-,2,54,27,22,32,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,7,185,26.4,11,32,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,8,244,30.5,25,33,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,SCIENCE,CHEMISTRY,-,1,30,30,30,30,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,MATH,MATH B,-,4,97,24.3,22,26,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,MATH,ALGEBRA,-,11,294,26.7,13,31,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,MATH,GEOMETRY,-,3,99,33,32,34,HSST
Q,28,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,09-12,GEN ED,MATH,OTHER,-,4,84,21,14,26,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,07,GEN ED,-,-,-,4,82,20.5,19,21,ATS
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,08,GEN ED,-,-,-,4,78,19.5,18,21,ATS
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,MS CORE,GEN ED,ENGLISH,-,-,6,158,26.3,24,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,MS CORE,GEN ED,SOCIAL STUDIES,-,-,6,158,26.3,24,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,MS CORE,GEN ED,SCIENCE,-,-,7,185,26.4,24,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,MS CORE,GEN ED,MATH,-,-,6,158,26.3,24,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,ENGLISH,ENGLISH 9,-,3,75,25,21,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,ENGLISH,ENGLISH 10,-,3,60,20,19,21,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,3,74,24.7,20,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,3,61,20.3,19,22,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,6,142,23.7,17,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,6,128,21.3,15,29,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,MATH,ALGEBRA,-,3,78,26,24,27,HSST
Q,28,Q896,YOUNG  WOMEN'S LEADERSHIP SCHOOL QUEENS,09-12,GEN ED,MATH,GEOMETRY,-,3,57,19,18,20,HSST
Q,29,Q015,P.S. 015 JACKIE ROBINSON,0K,GEN ED,-,-,-,2,35,17.5,17,18,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,0K,CTT,-,-,-,1,15,15,15,15,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,01,GEN ED,-,-,-,3,71,23.7,23,25,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,02,GEN ED,-,-,-,3,59,19.7,17,22,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,03,GEN ED,-,-,-,3,78,26,26,26,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,04,GEN ED,-,-,-,2,65,32.5,32,33,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,04,CTT,-,-,-,1,22,22,22,22,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,05,GEN ED,-,-,-,2,60,30,29,31,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,05,CTT,-,-,-,1,28,28,28,28,ATS
Q,29,Q015,P.S. 015 JACKIE ROBINSON,0K-09,SPEC ED,-,-,12:1:1,2,13,6.5,6,7,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K,GEN ED,-,-,-,7,117,16.7,16,19,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K,CTT,-,-,-,1,25,25,25,25,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,01,GEN ED,-,-,-,7,142,20.3,20,21,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,01,CTT,-,-,-,1,23,23,23,23,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,02,GEN ED,-,-,-,7,167,23.9,23,25,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,03,GEN ED,-,-,-,7,155,22.1,22,23,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,04,GEN ED,-,-,-,8,181,22.6,22,24,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,05,GEN ED,-,-,-,7,173,24.7,23,33,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K-09,SPEC ED,-,-,12:1,1,12,12,12,12,ATS
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K-09,SPEC ED,-,-,12:1:1,2,17,8.5,12,12,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,0K,GEN ED,-,-,-,3,54,18,18,18,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,01,GEN ED,-,-,-,4,84,21,20,23,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,02,GEN ED,-,-,-,4,71,17.8,17,19,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,03,GEN ED,-,-,-,4,72,18,17,19,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,04,GEN ED,-,-,-,3,77,25.7,24,27,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,05,GEN ED,-,-,-,3,77,25.7,25,27,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,0K-09,SPEC ED,-,-,12:1,1,10,10,10,10,ATS
Q,29,Q034,P.S. 034 JOHN HARVARD,0K-09,SPEC ED,-,-,12:1:1,3,24,8,10,10,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,0K,GEN ED,-,-,-,5,82,16.4,16,17,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,01,GEN ED,-,-,-,5,98,19.6,18,22,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,02,GEN ED,-,-,-,4,88,22,20,24,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,03,GEN ED,-,-,-,4,91,22.8,21,24,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,03,CTT,-,-,-,1,21,21,21,21,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,04,GEN ED,-,-,-,4,88,22,20,25,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,05,GEN ED,-,-,-,4,98,24.5,23,28,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,0K-09,SPEC ED,-,-,12:1,1,12,12,12,12,ATS
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,0K-09,SPEC ED,-,-,12:1:1,1,12,12,12,12,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,0K,GEN ED,-,-,-,2,50,25,24,26,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,01,GEN ED,-,-,-,3,71,23.7,22,25,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,02,GEN ED,-,-,-,3,83,27.7,27,28,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,03,GEN ED,-,-,-,3,70,23.3,22,25,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,04,GEN ED,-,-,-,3,69,23,22,24,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,05,GEN ED,-,-,-,3,83,27.7,27,28,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,0K-09,SPEC ED,-,-,12:1,2,19,9.5,8,11,ATS
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,0K-09,SPEC ED,-,-,12:1:1,3,34,11.3,8,11,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,0K,GEN ED,-,-,-,3,61,20.3,19,21,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,01,GEN ED,-,-,-,4,93,23.3,21,25,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,02,GEN ED,-,-,-,3,69,23,22,25,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,03,GEN ED,-,-,-,3,71,23.7,23,25,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,04,GEN ED,-,-,-,3,70,23.3,21,27,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,05,GEN ED,-,-,-,2,64,32,32,32,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,06,GEN ED,-,-,-,2,55,27.5,25,30,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,0K-09,SPEC ED,-,-,12:1,1,7,7,7,7,ATS
Q,29,Q037,CYNTHIA JENKINS SCHOOL,0K-09,SPEC ED,-,-,12:1:1,5,54,10.8,7,7,ATS
Q,29,Q038,P.S. 038 ROSEDALE,0K,GEN ED,-,-,-,2,25,12.5,11,14,ATS
Q,29,Q038,P.S. 038 ROSEDALE,01,GEN ED,-,-,-,2,47,23.5,23,24,ATS
Q,29,Q038,P.S. 038 ROSEDALE,02,GEN ED,-,-,-,2,41,20.5,20,21,ATS
Q,29,Q038,P.S. 038 ROSEDALE,03,GEN ED,-,-,-,2,33,16.5,15,18,ATS
Q,29,Q038,P.S. 038 ROSEDALE,04,GEN ED,-,-,-,2,42,21,20,22,ATS
Q,29,Q038,P.S. 038 ROSEDALE,05,GEN ED,-,-,-,2,38,19,19,19,ATS
Q,29,Q038,P.S. 038 ROSEDALE,05,CTT,-,-,-,1,21,21,21,21,ATS
Q,29,Q038,P.S. 038 ROSEDALE,06,GEN ED,-,-,-,1,29,29,29,29,ATS
Q,29,Q038,P.S. 038 ROSEDALE,06,CTT,-,-,-,1,26,26,26,26,ATS
Q,29,Q038,P.S. 038 ROSEDALE,0K-09,SPEC ED,-,-,12:1,2,15,7.5,7,8,ATS
Q,29,Q052,P.S. 052 QUEENS,0K,GEN ED,-,-,-,3,58,19.3,16,21,ATS
Q,29,Q052,P.S. 052 QUEENS,0K,CTT,-,-,-,1,16,16,16,16,ATS
Q,29,Q052,P.S. 052 QUEENS,01,GEN ED,-,-,-,4,67,16.8,15,18,ATS
Q,29,Q052,P.S. 052 QUEENS,01,CTT,-,-,-,1,15,15,15,15,ATS
Q,29,Q052,P.S. 052 QUEENS,02,GEN ED,-,-,-,3,75,25,24,26,ATS
Q,29,Q052,P.S. 052 QUEENS,02,CTT,-,-,-,1,21,21,21,21,ATS
Q,29,Q052,P.S. 052 QUEENS,03,GEN ED,-,-,-,3,82,27.3,27,28,ATS
Q,29,Q052,P.S. 052 QUEENS,04,GEN ED,-,-,-,2,41,20.5,20,21,ATS
Q,29,Q052,P.S. 052 QUEENS,04,CTT,-,-,-,1,23,23,23,23,ATS
Q,29,Q052,P.S. 052 QUEENS,05,GEN ED,-,-,-,3,72,24,22,25,ATS
Q,29,Q052,P.S. 052 QUEENS,06,GEN ED,-,-,-,2,50,25,25,25,ATS
Q,29,Q052,P.S. 052 QUEENS,06,CTT,-,-,-,1,25,25,25,25,ATS
Q,29,Q052,P.S. 052 QUEENS,0K-09,SPEC ED,-,-,12:1:1,3,17,5.7,4,7,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,06,GEN ED,-,-,-,9,214,23.8,20,32,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,06,CTT,-,-,-,1,23,23,23,23,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,07,GEN ED,-,-,-,9,235,26.1,22,31,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,07,CTT,-,-,-,1,25,25,25,25,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,08,GEN ED,-,-,-,9,232,25.8,23,29,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,08,CTT,-,-,-,1,26,26,26,26,ATS
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,0K-09,SPEC ED,-,-,12:1,4,34,8.5,2,12,ATS
